%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.transform.translation.x,field.transform.translation.y,field.transform.translation.z,field.transform.rotation.x,field.transform.rotation.y,field.transform.rotation.z,field.transform.rotation.w
1646151462644262605,13904,1646151462636373733,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.052147015642883564,0.06447226788411597,0.06932919799895818,0.003157541735672032,-0.0019731492099952664,0.13394837245447466,0.9909813167407243
1646151462646638617,13905,1646151462638449117,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.052003975797749846,0.06450374014351491,0.06926467811893998,0.001630540123966297,-0.0023636225303226193,0.1343184413814283,0.9909340598305731
1646151462648588100,13906,1646151462640791477,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.052067760792839216,0.06455175420214739,0.06949623045101679,0.004242047024445226,-0.0011420002020763444,0.13409524830945455,0.99095871016577
1646151462671236750,13907,1646151462643953151,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.052105913156055395,0.06454841598802101,0.06926875240174796,0.004063588201000558,-0.001856540652820857,0.13401851297769074,0.9909687576745221
1646151462674792011,13908,1646151462646215287,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05210912470486603,0.06449153348874931,0.06940200066638033,0.007905924333907627,-0.0010667497424438105,0.13368771958598577,0.9909913985687829
1646151462676912079,13909,1646151462650843363,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05203001668443857,0.0644124497761445,0.06922300658663878,0.002080541590627743,-0.0021868423394875085,0.13401025076273054,0.9909753487134693
1646151462679438166,13910,1646151462661203854,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05210695708579794,0.06458217779451239,0.06930685522224025,0.005136465785556295,-0.0011420595482302231,0.13362683290882613,0.9910177505705833
1646151462682431470,13911,1646151462671147512,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05167761316838909,0.06465584379347432,0.06891533337475184,0.0002195103442256804,-0.002117852363046562,0.1340563071120893,0.990971428972625
1646151462685605915,13912,1646151462676241549,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.0519324209572426,0.06462473127578384,0.06895943339974332,0.0005163083285705493,-0.0021354786029557592,0.13389457661187443,0.990993146046315
1646151462687854224,13913,1646151462678665580,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.051905196181163224,0.06460254923873901,0.0690275731982663,-0.0007948507404769853,-0.002466616376486246,0.13410913820945533,0.9909631794696858
1646151462691484678,13914,1646151462681650207,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.052105243463815114,0.06436786028190461,0.0694938940707147,0.0036233978363577994,-0.0015821686665186295,0.13347579805215182,0.9910441862322644
1646151462694912182,13915,1646151462683851481,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05208099008972262,0.06440693333707065,0.06936053298166954,0.00626090808344804,-0.0015396082131454351,0.13331806895644696,0.9910523311744162
1646151462697994654,13916,1646151462686143117,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.052039907929882376,0.0645892042965299,0.06930147500788819,0.0050606873665115185,-0.0014473749891414978,0.13298210367436783,0.9911044620277718
1646151462701200956,13917,1646151462691280807,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05207370335986377,0.06454508447573234,0.06930661710850776,0.0016292118495054339,-0.002385880564458831,0.13324763602333692,0.9910785643615111
1646151462705568089,13918,1646151462695050267,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05210297646129227,0.06437702989611305,0.06939241045036923,0.004612254760678172,-0.0020290434117142065,0.13265256492226724,0.9911497904496573
1646151462707560918,13919,1646151462696530615,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05209116825678408,0.06457455232911627,0.06919914960290996,0.00332603190636423,-0.0017519582382880751,0.13313235548878902,0.9910911381281218
1646151462710812867,13920,1646151462699005340,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.052062676912052845,0.06458129292958377,0.0693288673661382,0.004239400653456197,-0.0016223552438271328,0.13283664813895538,0.9911275499938288
1646151462713268120,13921,1646151462701412218,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05206494443072863,0.06438115237766141,0.06946379155536421,0.006308780288977142,-0.001281137864620234,0.132329780384194,0.9911848400780291
1646151462715498197,13922,1646151462706395234,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05208985099512122,0.06437726370984051,0.06938460604569814,0.0035052691119403364,-0.0023111133220672492,0.1328251565284565,0.9911305916158861
1646151462716518944,13923,1646151462708498180,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.052061112049717535,0.0645240538167806,0.06928491870057087,0.0012622407214475631,-0.0020447784501237813,0.13294706394477415,0.9911202267222252
1646151462718245027,13924,1646151462711300593,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05207787346486892,0.06464928905365194,0.0692934429704385,0.004552547498993308,-0.0014673099426439423,0.13276649959814915,0.9911358019450495
1646151462721387721,13925,1646151462714110227,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05194169453700648,0.06460210552788853,0.06935399216384855,0.005921282612265044,-0.001074711004515059,0.13238347504912568,0.9911803059698069
1646151462723473692,13926,1646151462716429631,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05196590737481909,0.06448046354649366,0.06910620513613734,0.00453408975303949,-0.0015524378588711073,0.13278961041340148,0.9911326608144153
1646151462725073912,13927,1646151462718339969,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05203899056626798,0.06443266428290684,0.06945890345367549,0.004386323255144463,-0.001984634562150383,0.13295764035121369,0.9911100278305095
1646151462727730980,13928,1646151462720993607,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05204101990207808,0.0646270312430165,0.06927131296979909,0.0017040699712500445,-0.001947519219759706,0.1329536095037261,0.9911188834011551
1646151462731702087,13929,1646151462724183572,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05205954530495649,0.06452585911603405,0.06922753419998509,0.0037697902964531948,-0.001592119394742079,0.13275287177622816,0.9911407210240724
1646151462736668066,13930,1646151462726404122,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05208371243803485,0.06446483269465483,0.06939614545022268,0.0069673265529253715,-0.0014189685285624933,0.1323709847180019,0.9911747400402243
1646151462740755282,13931,1646151462729145029,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05203767268759645,0.06454677204169669,0.06932501898949385,0.0031575913332870555,-0.002009757223015291,0.1326938637376094,0.9911500032887359
1646151462743515349,13932,1646151462731645644,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05191705760300314,0.06458512737309927,0.06926006819571054,0.0025076420833390835,-0.002193341113101111,0.13297237413475418,0.9911141451431871
1646151462746144354,13933,1646151462736026824,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.051976749425407344,0.06459398252731453,0.06923877749966909,0.0036913030131839565,-0.0019313827378796037,0.1329908375472746,0.9911085112999782
1646151462748066644,13934,1646151462738614882,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05203184263175902,0.06452545901610925,0.06940414171160021,0.007420742675383334,-0.0011293246474603864,0.13256593356270985,0.991145766505933
1646151462751299516,13935,1646151462742060234,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.052045593626478245,0.06460802030270517,0.06934278422425877,0.0043309164794993965,-0.0017447033857108944,0.13275005270842702,0.9911385486794736
1646151462753153028,13936,1646151462744095832,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05195267797056203,0.06451509476510718,0.0692266769389174,0.002271946878931253,-0.0022491549984621937,0.13290799456542754,0.9911232236910649
1646151462756085208,13937,1646151462746354110,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.052061382684147194,0.06454969011432637,0.06927149343916242,0.0014872561204988454,-0.0022828794314097133,0.1329170329777768,0.9911234226246085
1646151462757713649,13938,1646151462750929080,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05189785998519035,0.06471691887359429,0.06932625181738698,0.004572295423638147,-0.001516323127463366,0.13258501749488344,0.9911599305937532
1646151462760451626,13939,1646151462753378011,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.052067227582052435,0.06468610959712337,0.06929456524158596,0.004149968793244315,-0.001481136750148398,0.13241326584846136,0.9911848016491612
1646151462763480268,13940,1646151462756859325,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05204049441474798,0.06460392589809559,0.06932175826321106,0.0032281311236749812,-0.002310877783501388,0.1326405555048078,0.9911562551125297
1646151462767970777,13941,1646151462758979591,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05194983360356555,0.06456571190775023,0.06931487951371308,0.002410949992355073,-0.0021399894176188966,0.13275952979735764,0.9911430345885559
1646151462772846388,13942,1646151462761554642,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05187180997431973,0.06473089117855456,0.06903025601163681,-0.0006619759451328752,-0.0020805039625447054,0.13315654886154607,0.9910926126182117
1646151462777100343,13943,1646151462764242139,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.051799988586409856,0.06466261431967361,0.06927453826098318,0.0032385418568163615,-0.0017464012456715348,0.13243276628364573,0.9911851614828544
1646151462780776809,13944,1646151462766455018,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05202262661614826,0.06502515538993983,0.06930125317493298,0.0088214530400927,-0.0007096649088467095,0.1322329238189569,0.9911791625131495
1646151462784116140,13945,1646151462771396761,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05179261944923217,0.06471339056530569,0.06903560775956061,-0.0008852618530740675,-0.002305336416287311,0.13292064652350746,0.9911236065512878
1646151462785956730,13946,1646151462776225855,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.051968929521340274,0.06460850538736862,0.06930053256382608,0.003914751347842112,-0.0016678787200408505,0.1321937641468374,0.9912147605958812
1646151462788259560,13947,1646151462778550188,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05194724828981941,0.06469144916555633,0.06932874041888064,0.00521498155735775,-0.0012469244354487716,0.13190910559047223,0.9912473137462368
1646151462791463996,13948,1646151462781371015,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05191024890260885,0.06466518341694459,0.06922126793082777,0.0021610618803807654,-0.0016623982182382736,0.13240969589860058,0.9911913229421216
1646151462794518377,13949,1646151462783786644,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.051987372995543596,0.06464101875106922,0.06930519812932065,0.0015266267341131807,-0.002267146053345984,0.13222248511831594,0.9912162952094382
1646151462798064366,13950,1646151462786296792,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05205125880313161,0.06468790582883838,0.06903657809891325,-0.0001709079514120204,-0.002176415577930472,0.13195873761480617,0.9912528060857185
1646151462801926988,13951,1646151462789216839,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.051942860688827044,0.06470055757551661,0.0690891314444182,0.001979972341663975,-0.0018511106371287343,0.1322045892777448,0.9912187446133361
1646151462805297678,13952,1646151462791619895,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.052017150147562724,0.06469441637119071,0.0693313948855467,0.0037302886288779744,-0.0015717767786759213,0.1319374492300547,0.9912497787919905
1646151462808430640,13953,1646151462796303082,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05188784121315748,0.06457403102622057,0.06921159129719501,0.0030740855667630903,-0.0019887916091091036,0.1322871446235545,0.9912046741582742
1646151462811441929,13954,1646151462798941470,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.052014437784808236,0.06449383066016921,0.06938551950519549,0.00347644447777967,-0.0021556359838080627,0.131970872824708,0.9912451544866098
1646151462814833863,13955,1646151462801850188,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.051990708176294934,0.06462794811708779,0.06932582937685157,0.0011712971702998783,-0.0018650145056319728,0.13214265964896552,0.99122826194814
1646151462818382734,13956,1646151462807289949,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.051892182265285615,0.06463874981818185,0.06949340361655583,0.008245392773947683,-0.0007299778789483889,0.1316945754644669,0.9912557790114181
1646151462830368373,13957,1646151462813417901,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.051909444414193866,0.06454064608410569,0.06923436749845181,0.006723347581278855,-0.0010887479254445647,0.13203291985302906,0.9912219324149056
1646151462830442101,13958,1646151462813126071,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05199840661797607,0.06454357644376525,0.06948697867632864,0.004635816073094543,-0.0017406461354379512,0.13234255934345843,0.991191669833232
1646151462831295741,13959,1646151462817680057,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05202209263941983,0.06467472533648153,0.06923799323011277,0.0033615236746403305,-0.0014751310973736074,0.1322817568615255,0.9912053576068174
1646151462832947767,13960,1646151462821356708,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05199863510561335,0.06468284690204795,0.06932290026979145,0.002831146156643547,-0.00186657683368864,0.13216923169478817,0.99122136513272
1646151462836240265,13961,1646151462824567693,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05173337300517912,0.06484384377766743,0.06898311323502203,-0.0008104232806287,-0.0022866599007824824,0.1330888433327274,0.9911011422559057
1646151462838432332,13962,1646151462826719130,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05191480773407401,0.06484691756628216,0.0694266974091635,0.0020815038628319233,-0.0011820462041808892,0.13239711246147462,0.9911938633387032
1646151462841064970,13963,1646151462831334005,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05195370810178189,0.06482029135438401,0.06933154131164164,0.005759364691881715,-0.0009774896228140848,0.13209325344636014,0.9912200798139326
1646151462844228803,13964,1646151462834215258,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05186767659962365,0.06483630061857587,0.06903399450188084,0.0016420078124531185,-0.0015173446263695531,0.1327060707467793,0.9911529146718883
1646151462847136664,13965,1646151462837125077,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05185594830929035,0.06467525424977799,0.06888170236743617,-0.0008598492783847971,-0.002135818228459875,0.13275846018569848,0.9911457461891444
1646151462850077179,13966,1646151462839458227,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05192647340171472,0.06485012038767485,0.06900947546395698,-0.00038626865895501734,-0.0019337219820405504,0.13284621342072303,0.9911347007826913
1646151462850842529,13967,1646151462841488603,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05205137094598912,0.06478911314435358,0.06928762462705987,0.0015635293005912244,-0.0015513565726518641,0.13220272274592726,0.9912202523997753
1646151462853198665,13968,1646151462843772717,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05197063711343404,0.06482471615184805,0.06933252374620431,0.0040284743274934445,-0.0012327890811866377,0.13210426464500863,0.9912268735704635
1646151462858695810,13969,1646151462847395512,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05200157499237894,0.06468758691153026,0.06942235341551393,0.004622531661907489,-0.0010485130092332737,0.13194516143605145,0.991245684578308
1646151462860296541,13970,1646151462850958871,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05195406841946449,0.06468580468707556,0.0693171503011486,0.0031240737691080912,-0.0019393944741216576,0.13235773883334226,0.9911951916162042
1646151462860787358,13971,1646151462851663288,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.0519654132558204,0.06473434177889427,0.06935747017804497,0.0025460042238013786,-0.001978216430314224,0.13225563149054523,0.9912103976761363
1646151462863075961,13972,1646151462853768876,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05191359708594045,0.06485974060075465,0.06909534240771764,-0.0011247828493828463,-0.0018766001166962542,0.1328124283295623,0.991138775407737
1646151462865887318,13973,1646151462856572024,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.052085067640859725,0.06484303109011616,0.06937786289500904,0.002651839957013431,-0.0014008796305824388,0.1320939185071786,0.9912326679314609
1646151462868445908,13974,1646151462858942705,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05202222528115131,0.06475052769686329,0.06933013474968393,0.005645830269731486,-0.001116663657332442,0.13150624937694555,0.9912986351436435
1646151462870590000,13975,1646151462861683368,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.051984959645904105,0.06481277455926561,0.06920202524497815,0.0037737649636264306,-0.0015064197078614831,0.1323101371712485,0.9912000388414987
1646151462873478616,13976,1646151462863907469,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05196903012063673,0.06475582146185398,0.06939265625317713,0.0024236650183270844,-0.001956874299258839,0.13248124074851894,0.9911806179201593
1646151462874465186,13977,1646151462866489551,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05202942990815939,0.06484254188808442,0.06933755974660398,0.0014014621327518074,-0.0016546760882102324,0.13259137712668523,0.9911684138745457
1646151462877097012,13978,1646151462868967169,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.052039141005598165,0.06477382832277671,0.06928891241745512,0.0032090366931845364,-0.0014213728194333718,0.13239240835210236,0.9911911682382668
1646151462879965867,13979,1646151462871243825,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05205772109719511,0.06470234254015264,0.06944944287999145,0.006412845764170855,-0.0012014050951497405,0.13199322263379687,0.9912291466728302
1646151462882782160,13980,1646151462874116434,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.0519998335508921,0.06481926989872212,0.06935153273670659,0.0029895868758340414,-0.0017067329603372393,0.13246340051400374,0.991181919204129
1646151462885034741,13981,1646151462876352849,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05188330690276883,0.06487402818812202,0.06931495750323512,0.0018405783490559103,-0.0020302546394347924,0.13283456849507702,0.9911344347514955
1646151462888265374,13982,1646151462879045578,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.051937930612334926,0.06489142956203023,0.0695284581656806,0.003886048145522471,-0.0008855040132617939,0.13286820518500536,0.9911257006875407
1646151462890957756,13983,1646151462881707334,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05198750306590088,0.06488043674522383,0.06932190222924442,0.00338847688250212,-0.0015409649003774832,0.13277255525252252,0.991139542255937
1646151462893379034,13984,1646151462883817577,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05195573662140462,0.06493951768888287,0.06935368244517319,0.005443464299148296,-0.0008899321152290806,0.13243703624819017,0.991176073231719
1646151462895837638,13985,1646151462886278291,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.051878156514420105,0.06499597350411743,0.0690533879084083,0.0016063256181054592,-0.0014493367322553233,0.1330472867934004,0.9911073295148007
1646151462897968986,13986,1646151462888616549,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.051674318534204615,0.06493420513167669,0.06894837089502445,-0.0015096571142675448,-0.0022668919797427,0.1333777418223927,0.9910615319557654
1646151462900993145,13987,1646151462891646346,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05200753493627312,0.06510972616494726,0.06916967173595395,0.0031344867924542937,-0.0016588526690977231,0.13299113116412467,0.9911108829147507
1646151462902991470,13988,1646151462893778391,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05195867861671067,0.06502804072894089,0.06900850536081041,-0.000511979474138983,-0.0015639438579520657,0.13314851450547727,0.9910947306093459
1646151462905227346,13989,1646151462896145844,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05208900178589876,0.06493218428521749,0.06932715046907663,0.002864138158174955,-0.0014519803453595143,0.13246056949035664,0.9911830739051076
1646151462907794308,13990,1646151462898737097,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05202224810515207,0.06470018395710393,0.06945093417415489,0.0059157392338798276,-0.0008387216256386036,0.13240804014121188,0.9911772855959294
1646151462910855735,13991,1646151462902114920,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05197561449222572,0.06472591876993689,0.06932402333272501,0.00484862954663727,-0.0015123129109661621,0.13298732714378925,0.9911047242952329
1646151462912068619,13992,1646151462903590770,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05213350937498834,0.0647215621605861,0.06935582065339124,0.0028523665481847305,-0.002228845193335834,0.1327467561141708,0.9911433776176602
1646151462914886353,13993,1646151462906262667,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.052118114623743175,0.06479631057936619,0.0694307500959861,0.0030531853835225374,-0.0014482544412472128,0.13290865732480295,0.99112252997609
1646151462916877222,13994,1646151462908671144,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.052073377833701015,0.06495705425121988,0.0692826623779274,0.003925153650994652,-0.0012386107945280289,0.13274760778445663,0.9911413277830865
1646151462920893596,13995,1646151462912128979,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.051888725114250356,0.06492655225098304,0.0694808852462977,0.005803747039685579,-0.0006321582653885413,0.13246229357576628,0.9911708519104435
1646151462922246596,13996,1646151462913828366,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.051955381170667725,0.06489231157306263,0.06925943050813994,0.003349561357197603,-0.001909290402648166,0.13307647931803468,0.9910982724741222
1646151462946740493,13997,1646151462917448927,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05205800255632039,0.06476162651836195,0.0693901309004608,0.0037177789561559046,-0.001875185870005342,0.13307367036343398,0.991097401900333
1646151462950151687,13998,1646151462919428942,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05214869481493643,0.06494152737195316,0.06936040596613292,0.0011579063136939714,-0.002005866310792551,0.13307294898473607,0.9911035394961607
1646151462953562163,13999,1646151462921780316,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05178922143372745,0.06501796679497839,0.06894385192753273,-0.0002582074779913453,-0.001626021475280297,0.13355006623839366,0.9910407000677525
1646151462956193651,14000,1646151462931239474,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05201887450770468,0.06474369141556342,0.06948772759868015,0.003109444688518802,-0.001393121565350343,0.13305894110584301,0.9911022695755595
1646151462959778658,14001,1646151462942566924,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.0520247519780682,0.06483832423135939,0.06941205006748691,0.004111713716561969,-0.0016972161247332475,0.13314925220138404,0.9910860153921813
1646151462962278695,14002,1646151462952414588,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05200441747561875,0.06502629513707692,0.06921477992374754,0.0019571899983952157,-0.0014290666733108603,0.1333145310604818,0.9910708163314452
1646151462963626751,14003,1646151462954143086,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05167591660626281,0.0650299399669888,0.06911127913645039,0.0005843415180157303,-0.002339944994224656,0.13354694141988774,0.991039554023858
1646151462966159059,14004,1646151462956549340,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05196990520496766,0.06524806542303933,0.06916672527860807,0.0032623445220167735,-0.0017037968542844932,0.1335277851924901,0.9910382357740226
1646151462975963744,14005,1646151462959537497,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05204207769047766,0.0650341057896454,0.06927732726523869,0.0019482678706089149,-0.0014904878746252552,0.13330113968500149,0.9910725446993673
1646151462978321165,14006,1646151462962036569,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05201821015422613,0.06504451224999981,0.06934174388564876,0.003500247036450794,-0.0014021935909496826,0.13306438004931487,0.9911002234314695
1646151462979405587,14007,1646151462971058283,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.052117503334702754,0.06501863374737556,0.06934715607832807,0.0008360850827762911,-0.0018948105971370538,0.1332683795760895,0.9910778222015154
1646151462982418904,14008,1646151462973972301,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05191715939536216,0.06509371316022398,0.06928626660943796,0.002598877657461501,-0.0014650078967128656,0.13332330704300158,0.9910681083487157
1646151462985388637,14009,1646151462976721576,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.051909127785767256,0.06518937040428743,0.06933282692478199,0.0051674042445596265,-0.0008657256786513535,0.1334620574072282,0.9910400737029015
1646151462987488337,14010,1646151462978870893,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.052056560117541326,0.06504360963495677,0.06932718974797016,0.002802473676816161,-0.002109295638468453,0.13355467203992127,0.9910352398323227
1646151462990846198,14011,1646151462982407855,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05199491323763121,0.06505350567945349,0.0692927030125366,0.0019893377104068556,-0.002016630536037621,0.13355702250044088,0.9910370817873425
1646151462992168672,14012,1646151462983927760,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.051983446927172924,0.06514810154408619,0.06910323499648442,-0.001174393919714207,-0.0019328176228079587,0.1337524571323956,0.9910121922690986
1646151462996131927,14013,1646151462987467658,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05192251359484738,0.0652710626875627,0.06907253316606682,-0.0005364109067333276,-0.0015174244997946537,0.1336833607611405,0.9910227892141701
1646151462997454374,14014,1646151462988875548,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05194441856993669,0.06500838056516348,0.06940875526415788,0.007345169555127546,-0.0009364477234933949,0.1328716676698127,0.9911055904798997
1646151462999787681,14015,1646151462991312559,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.051950442799504615,0.06497162788366082,0.06921205806789416,0.005777970772850563,-0.0010514918744867552,0.13328381310930737,0.9910605100505363
1646151463002401490,14016,1646151462993692224,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05203446487493686,0.06494842880065498,0.06944599523298187,0.003698760138674779,-0.0018628791153139077,0.1334681230019036,0.9910444535928684
1646151463004612773,14017,1646151462996200773,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05207738320399499,0.06515368576675686,0.06936395257348245,0.0011964892542699478,-0.001921623355261496,0.13358789973513802,0.9910343832690668
1646151463008580024,14018,1646151462999584877,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05190350202544332,0.0650866485321964,0.06929043281239666,0.0023913976588870694,-0.0013864220561658346,0.13344072241053445,0.9910529413980234
1646151463010596635,14019,1646151463001663627,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05202061418286874,0.06515153046338855,0.06930572954365673,0.00417063928833423,-0.0011303627492237297,0.13312691197963658,0.9910895788750621
1646151463013229761,14020,1646151463003966125,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05204925196046406,0.06514824239757569,0.06923086620912049,0.0020910667504026306,-0.0017228212868074775,0.1335098399629055,0.9910437840780489
1646151463015835208,14021,1646151463006598856,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05201551994029878,0.0651179373073162,0.06935401429195015,0.0008019338615255533,-0.002161233297462203,0.1336050095841087,0.9910319810110801
1646151463018759384,14022,1646151463008856905,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05206177742150649,0.06499327107905939,0.06941582830370574,0.0019453910418290204,-0.0016680113394839913,0.13336155827629165,0.9910641391786835
1646151463022096870,14023,1646151463011483762,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.051967264004900746,0.06510748005103482,0.0692760419286048,0.0027616876634697653,-0.0013315831394864754,0.13372960165797795,0.9910131147507538
1646151463025704115,14024,1646151463013980692,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.0519628123688305,0.06511975323260484,0.06934992406635755,0.00441339968855881,-0.0012719720233676259,0.13323852408597486,0.991073357370559
1646151463029584497,14025,1646151463016494648,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05202083884401997,0.06514752328489892,0.06932177081529772,0.0019292621531166205,-0.0017977325165160713,0.13353999458551583,0.9910399164269036
1646151463033943069,14026,1646151463021436625,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.05203180835955847,0.06527070195275556,0.0693048173823366,0.0010364400976615288,-0.001497864145262362,0.13398682872573142,0.9909814387378544
1646151463038959752,14027,1646151463024485805,/vicon/world,vicon/Explorer_M2/Explorer_M2,0.052054932287894845,0.06512626769852815,0.0693012186192826,0.002271016337325798,-0.0017077664042061615,0.1338199654187682,0.9910015857071188
