%time,field.ax,field.ay,field.az,field.gx,field.gy,field.gz,field.sysCal,field.accelCal,field.gyroCal,field.magCal,field.dt
1651618858985985814,-0.05999999865889549,-0.029999999329447746,-0.07999999821186066,0.125,-0.125,0.125,3.0,3.0,3.0,3.0,11.0
1651618859003897630,-0.05999999865889549,-0.009999999776482582,-0.07999999821186066,0.0,-0.125,0.0625,3.0,3.0,3.0,3.0,5.0
1651618859014681501,-0.07999999821186066,-0.019999999552965164,-0.05000000074505806,0.1875,0.0,0.0,3.0,3.0,3.0,3.0,3.0
1651618859030912024,-0.07000000029802322,-0.05000000074505806,-0.07000000029802322,0.125,-0.125,0.0625,3.0,3.0,3.0,3.0,5.0
1651618859042843486,-0.07999999821186066,0.0,-0.11999999731779099,0.0625,-0.125,0.0625,3.0,3.0,3.0,3.0,11.0
1651618859059516700,-0.07000000029802322,-0.019999999552965164,-0.05999999865889549,0.0,0.0625,-0.0625,3.0,3.0,3.0,3.0,13.0
1651618859071650117,-0.07000000029802322,-0.019999999552965164,-0.07000000029802322,0.0625,0.0,0.0,3.0,3.0,3.0,3.0,14.0
1651618859084556555,-0.07999999821186066,-0.029999999329447746,-0.05999999865889549,0.0,-0.3125,0.0,3.0,3.0,3.0,3.0,15.0
1651618859088571215,-0.05000000074505806,-0.009999999776482582,-0.03999999910593033,0.0,0.0625,-0.0625,3.0,3.0,3.0,3.0,12.0
1651618859101632169,-0.05000000074505806,-0.009999999776482582,-0.03999999910593033,0.0,0.0625,-0.0625,3.0,3.0,3.0,3.0,5.0
1651618859114983101,-0.10000000149011612,-0.009999999776482582,-0.05999999865889549,0.0625,0.0625,0.0,3.0,3.0,3.0,3.0,13.0
1651618859129749711,-0.07999999821186066,0.0,-0.07999999821186066,0.0625,0.0,0.0,3.0,3.0,3.0,3.0,5.0
1651618859148142571,-0.07000000029802322,-0.029999999329447746,-0.07000000029802322,0.0,-0.0625,0.0,3.0,3.0,3.0,3.0,11.0
1651618859159386824,-0.07000000029802322,-0.019999999552965164,-0.07000000029802322,-0.0625,0.0,0.0,3.0,3.0,3.0,3.0,13.0
1651618859174071077,-0.07000000029802322,0.0,-0.07999999821186066,0.0625,-0.125,0.0,3.0,3.0,3.0,3.0,14.0
1651618859185194307,-0.07999999821186066,-0.009999999776482582,-0.07999999821186066,0.0625,-0.125,0.0,3.0,3.0,3.0,3.0,14.0
1651618859205716399,-0.07000000029802322,0.0,-0.07000000029802322,0.0,0.0,0.0,3.0,3.0,3.0,3.0,5.0
1651618859216082980,-0.05999999865889549,-0.029999999329447746,-0.07999999821186066,0.0625,0.0625,0.0625,3.0,3.0,3.0,3.0,4.0
1651618859229352806,-0.07000000029802322,0.0,-0.03999999910593033,0.0,0.1875,0.0,3.0,3.0,3.0,3.0,4.0
1651618859247007991,-0.07999999821186066,-0.03999999910593033,-0.05999999865889549,0.0625,-0.1875,0.0625,3.0,3.0,3.0,3.0,12.0
1651618859257160041,-0.09000000357627869,0.0,-0.05999999865889549,0.1875,-0.1875,0.0,3.0,3.0,3.0,3.0,13.0
1651618859272910991,-0.07000000029802322,-0.029999999329447746,-0.03999999910593033,0.0,0.0,0.0,3.0,3.0,3.0,3.0,6.0
