%time,field.x,field.y,field.z,field.qw,field.qx,field.qy,field.qz,field.vx,field.vy,field.vz,field.angx,field.angy,field.angz
1651434044583782945,-0.02311868779361248,-0.029211414977908134,-0.07147246599197388,0.997006893157959,-0.002893134718760848,-0.002616476034745574,0.07721557468175888,0.1030191108584404,-0.1372721940279007,-0.00029687711503356695,-1.25,-0.625,1.625
1651434044585903370,-0.02299204096198082,-0.029280034825205803,-0.07149232178926468,0.9970096945762634,-0.003049284452572465,-0.0026377588510513306,0.07717224210500717,0.09472482651472092,-0.12300264090299606,-0.001734387595206499,-1.25,-0.625,1.625
1651434044587724124,-0.023072393611073494,-0.029268693178892136,-0.07149118185043335,0.9970094561576843,-0.004305570386350155,-0.002106428612023592,0.07711732387542725,0.08028654009103775,-0.10958953201770782,-0.0019774336833506823,-1.25,-0.625,1.625
1651434044589943769,-0.023136883974075317,-0.029274461790919304,-0.07149139046669006,0.9970091581344604,-0.004985484294593334,-0.0018203508807346225,0.07708998769521713,0.06537983566522598,-0.09511023014783859,-0.0023165205493569374,-1.25,-0.625,1.625
1651434044591999860,-0.023099128156900406,-0.029247453436255455,-0.07139351218938828,0.9970468282699585,-0.003700854489579797,-0.00017584761371836066,0.07666979730129242,0.05768685042858124,-0.08182907104492188,0.0019329034257680178,-1.25,-0.625,1.625
1651434044593547194,-0.02308804728090763,-0.02919313870370388,-0.07130702584981918,0.9970643520355225,-0.0030652801506221294,0.0006322177941910923,0.07647676020860672,0.05256003141403198,-0.07263468205928802,0.00507566099986434,0.75,1.0,2.9375
1651434044596185796,-0.023059355095028877,-0.029149990528821945,-0.07127028703689575,0.997047483921051,-0.0035086495336145163,0.00035207835026085377,0.07668989151716232,0.04685187712311745,-0.06263405084609985,0.005285148974508047,0.75,1.0,2.9375
1651434044597935042,-0.023133082315325737,-0.029084257781505585,-0.07131295651197433,0.9970048666000366,-0.002909325994551182,-0.0007799914455972612,0.07725889980792999,0.038506608456373215,-0.054281942546367645,0.0021397843956947327,0.75,1.0,2.9375
1651434044600246073,-0.023228522390127182,-0.02903834916651249,-0.07133122533559799,0.9969958662986755,-0.0038095940835773945,-0.0017103636637330055,0.07732018828392029,0.02931045927107334,-0.046933963894844055,0.00026979693211615086,0.75,1.0,2.9375
1651434044602185740,-0.023327546194195747,-0.028979819267988205,-0.07134932279586792,0.9969916343688965,-0.004245756659656763,-0.0021613524295389652,0.07734806090593338,0.02128620259463787,-0.040237076580524445,-0.0013186439173296094,0.75,1.0,2.9375
1651434044604097526,-0.02340802736580372,-0.028944632038474083,-0.07138265669345856,0.9969660043716431,-0.004423009231686592,-0.0019006746588274837,0.07768036425113678,0.01466064341366291,-0.03501040115952492,-0.0035008969716727734,0.75,1.0,2.9375
1651434044605659755,-0.023488713428378105,-0.028869271278381348,-0.07142829149961472,0.9969701170921326,-0.005121546797454357,-0.0020864573307335377,0.07757996767759323,0.008691412396728992,-0.028497856110334396,-0.006040798034518957,0.75,1.0,2.9375
1651434044608452819,-0.023565633222460747,-0.02880610153079033,-0.07147570699453354,0.9969720244407654,-0.005504867993295193,-0.002187075326219201,0.07752908021211624,0.002835419261828065,-0.022250819951295853,-0.008495567366480827,0.75,1.0,2.9375
1651434044610418150,-0.023623356595635414,-0.02877320535480976,-0.07149501144886017,0.9969642758369446,-0.006304081995040178,-0.0024217553436756134,0.07755865156650543,-0.0060454015620052814,-0.013777682557702065,-0.008829155936837196,1.125,1.3125,2.9375
1651434044611921036,-0.02368759922683239,-0.028737887740135193,-0.07151482254266739,0.9969597458839417,-0.0067350901663303375,-0.0025465311482548714,0.07757929712533951,-0.01617739349603653,-0.003978409338742495,-0.008983946405351162,1.125,1.3125,2.9375
1651434044614062442,-0.0237520020455122,-0.02863549441099167,-0.07146710902452469,0.9970068335533142,-0.006211020052433014,-0.0008324724622070789,0.07703205198049545,-0.02550515905022621,0.00816833321005106,-0.005981973838061094,1.125,1.3125,2.9375
1651434044616545400,-0.023820841684937477,-0.028537260368466377,-0.07143540680408478,0.9970304369926453,-0.006714934483170509,-0.0006294612539932132,0.07669438421726227,-0.034507282078266144,0.019398856908082962,-0.003948683850467205,1.125,1.3125,2.9375
1651434044618242863,-0.023881815373897552,-0.028444278985261917,-0.07140494138002396,0.9970418810844421,-0.006954665295779705,-0.0005343603552319109,0.07653173804283142,-0.041507720947265625,0.02841969206929207,-0.0022292868234217167,1.125,1.3125,2.9375
1651434044624174192,-0.023963812738656998,-0.02833029255270958,-0.07136767357587814,0.9970428347587585,-0.005921233911067247,-0.000487893441459164,0.07660342007875443,-0.04916083812713623,0.03795626387000084,-0.00034922012127935886,1.125,1.3125,2.9375
1651434044624177908,-0.024018099531531334,-0.028255147859454155,-0.07133537530899048,0.9970313906669617,-0.006283487193286419,-0.00025226394063793123,0.07672955840826035,-0.04605770856142044,0.0361744724214077,0.001085556810721755,-0.625,0.5,2.375
1651434044624181115,-0.02405908703804016,-0.02819475159049034,-0.07130604237318039,0.9970256090164185,-0.006467304192483425,-0.00013272839714773,0.07679393887519836,-0.04255174845457077,0.03380945697426796,0.0022450140677392483,-0.625,0.5,2.375
1651434044626275702,-0.024107899516820908,-0.02812637947499752,-0.07127907127141953,0.9970302581787109,-0.006816387176513672,0.00016785089974291623,0.07670432329177856,-0.03885938599705696,0.031188132241368294,0.0031325609888881445,-0.625,0.5,2.375
1651434044628217815,-0.024123582988977432,-0.02810952253639698,-0.07124142348766327,0.9970425367355347,-0.00606539286673069,0.0002702997298911214,0.07660546153783798,-0.03567443788051605,0.028084207326173782,0.004551934078335762,-0.625,0.5,2.375
1651434044630223973,-0.024147890508174896,-0.02808782458305359,-0.07120545208454132,0.9970489144325256,-0.005654692184180021,0.00032716806163080037,0.0765552818775177,-0.031861402094364166,0.024188850075006485,0.005639007780700922,-0.625,0.5,2.375
1651434044631898588,-0.024104980751872063,-0.02808932587504387,-0.07112760096788406,0.9969926476478577,-0.00767315411940217,0.001234599156305194,0.07706837356090546,-0.026432955637574196,0.020701535046100616,0.008698651567101479,-0.625,0.5,2.375
1651434044634265258,-0.02406742423772812,-0.028081849217414856,-0.07109197974205017,0.9969776272773743,-0.007534656673669815,0.0006388265173882246,0.07730080932378769,-0.020313948392868042,0.016498988494277,0.00923133920878172,-0.625,0.5,2.375
1651434044636002200,-0.02393433265388012,-0.02813025563955307,-0.07109113037586212,0.9969614148139954,-0.004278973210602999,0.0007701567374169827,0.07769066095352173,-0.011718705296516418,0.011548969894647598,0.008513258770108223,-0.625,0.5,2.375
1651434044638175149,-0.023814313113689423,-0.02817368321120739,-0.07108742743730545,0.9969521164894104,-0.0024868708569556475,0.0008431953028775752,0.0779096856713295,-0.0037081160116940737,0.006350907031446695,0.007718687877058983,-0.625,0.5,2.375
1651434044642018987,-0.023724790662527084,-0.028200652450323105,-0.07107433676719666,0.9969592690467834,-0.003132068319246173,0.0006693514878861606,0.07782542705535889,0.0019378140568733215,0.002657138044014573,0.0075059328228235245,-0.625,0.5,2.375
1651434044642061927,-0.023650502786040306,-0.028228024020791054,-0.07107718288898468,0.9969672560691833,-0.0032424130477011204,0.0005365872057154775,0.0777360051870346,0.006188770290464163,-0.0003596422029659152,0.006715503055602312,-0.625,0.5,2.375
1651434044645782255,-0.023574627935886383,-0.02825796604156494,-0.0710766538977623,0.9969713687896729,-0.003307189792394638,0.0004616758960764855,0.0776899978518486,0.010398301295936108,-0.003978722263127565,0.005842955317348242,-0.625,0.5,2.375
1651434044645862636,-0.02346867136657238,-0.028308942914009094,-0.07114939391613007,0.9969391226768494,-0.0033761109225451946,-0.0008811986190266907,0.07808557897806168,0.015420203097164631,-0.0073559703305363655,0.002061779610812664,-0.625,0.5,2.375
1651434044648090956,-0.0234818235039711,-0.02838193066418171,-0.07117266952991486,0.9968888759613037,-0.0036040146369487047,-0.0010926234535872936,0.07871712744235992,0.014542479999363422,-0.011852499097585678,0.0007151778554543853,-0.625,0.5,2.375
1651434044650263884,-0.023452332243323326,-0.02846512570977211,-0.07123488932847977,0.99688321352005,-0.005056979134678841,-0.001772558898665011,0.07868631929159164,0.01570502296090126,-0.01642216183245182,-0.002314832527190447,-0.625,0.5,2.375
1651434044651789234,-0.023359591141343117,-0.028517048805952072,-0.07122234255075455,0.996921181678772,-0.0036574050318449736,-0.000844051013700664,0.07828832417726517,0.025121401995420456,-0.027535254135727882,-0.001664857380092144,-1.1875,0.1875,2.4375
1651434044654268135,-0.0232523325830698,-0.028594596311450005,-0.07121124118566513,0.9969416856765747,-0.0028936450835317373,-0.000336219382006675,0.07807409763336182,0.03561509773135185,-0.04107598215341568,-0.0011099694529548287,-1.1875,0.1875,2.4375
1651434044656039243,-0.023167207837104797,-0.028654199093580246,-0.07119189202785492,0.9969334006309509,-0.003542730351909995,5.047210379416356e-06,0.0781617984175682,0.043026648461818695,-0.05049934983253479,-0.00025691467453725636,-1.1875,0.1875,2.4375
1651434044657957030,-0.023053253069519997,-0.028754349797964096,-0.07125061005353928,0.9968886375427246,-0.002207788871601224,-0.0006426011677831411,0.07876783609390259,0.05178990960121155,-0.06231049820780754,-0.0030408550519496202,-1.1875,0.1875,2.4375
1651434044662235209,-0.02300316095352173,-0.028835365548729897,-0.07127102464437485,0.9968939423561096,-0.002979821525514126,-0.0011923277052119374,0.07867233455181122,0.05615812912583351,-0.0707307979464531,-0.003846590407192707,-1.1875,0.1875,2.4375
1651434044662236812,-0.022887079045176506,-0.02896318957209587,-0.07133102416992188,0.9968777298927307,-0.0031182935927063227,-0.0015902221202850342,0.07887355238199234,0.06375547498464584,-0.08195667713880539,-0.006329741328954697,-1.1875,0.1875,2.4375
1651434044664214870,-0.022817686200141907,-0.029073141515254974,-0.07134531438350677,0.9968549013137817,-0.002903213258832693,-0.0015056735137477517,0.07917355000972748,0.06820844858884811,-0.09052571654319763,-0.006529010832309723,-1.1875,0.1875,2.4375
1651434044666480775,-0.022705255076289177,-0.0291632991284132,-0.07140357047319412,0.996847927570343,-0.003298749914392829,-0.0017810373101383448,0.07924380153417587,0.07432185858488083,-0.09772051870822906,-0.008684678003191948,-1.1875,0.1875,2.4375
1651434044668060388,-0.02262846566736698,-0.029275476932525635,-0.07141781598329544,0.9967712759971619,-0.0025761157739907503,-0.002018463099375367,0.08021403104066849,0.07821238040924072,-0.10481473058462143,-0.008722294121980667,-1.1875,0.1875,2.4375
1651434044670629171,-0.02252146415412426,-0.029430242255330086,-0.07143369317054749,0.9967288970947266,-0.002181671094149351,-0.002148703206330538,0.08074986934661865,0.08309750258922577,-0.11358074098825455,-0.008629958145320415,-1.1875,0.1875,2.4375
1651434044672622178,-0.022494567558169365,-0.029525361955165863,-0.07147666811943054,0.9967697858810425,-0.003336037276312709,-0.0024460935965180397,0.08018575608730316,0.08396213501691818,-0.11865752190351486,-0.010013064369559288,-1.1875,0.1875,2.4375
1651434044674493012,-0.022409280762076378,-0.02963174879550934,-0.07144130766391754,0.9968467950820923,-0.003138146363198757,-0.00026882870588451624,0.07924333959817886,0.08710652589797974,-0.12374616414308548,-0.007409361191093922,-1.1875,0.1875,2.4375
1651434044676557490,-0.02239994704723358,-0.029643820598721504,-0.07141106575727463,0.9968848824501038,-0.00389211717993021,2.3585957023897208e-05,0.0787431001663208,0.08688770234584808,-0.12424228340387344,-0.00559537298977375,-1.1875,0.1875,2.4375
1651434044679205895,-0.022340143099427223,-0.029729941859841347,-0.07138578593730927,0.9969056844711304,-0.0043146079406142235,0.00018650724086910486,0.0784696489572525,0.08858678489923477,-0.1278403252363205,-0.0040186080150306225,-1.1875,0.1875,2.4375
1651434044679899424,-0.022343555465340614,-0.029719406738877296,-0.07136369496583939,0.9969205260276794,-0.004427706822752953,0.0005292362766340375,0.07827907800674438,0.0876973569393158,-0.12701672315597534,-0.0028480824548751116,-1.1875,0.1875,2.4375
1651434044681972807,-0.022319147363305092,-0.029750952497124672,-0.07134466618299484,0.996928334236145,-0.004490430932492018,0.0007140989182516932,0.07817932218313217,0.08792857825756073,-0.12801113724708557,-0.0018856170354411006,-1.1875,0.1875,2.4375
1651434044683791567,-0.022297754883766174,-0.029849858954548836,-0.07137586176395416,0.9968716502189636,-0.005105527117848396,-0.000682137964759022,0.07884544134140015,0.08790525048971176,-0.1319017857313156,-0.003319075098261237,-1.1875,0.1875,2.4375
1651434044686094224,-0.022310895845294,-0.02989516593515873,-0.07141336053609848,0.9968512654304504,-0.005195634439587593,-0.0011100099654868245,0.07909956574440002,0.08637242019176483,-0.13303135335445404,-0.004909520968794823,-1.1875,0.1875,2.4375
1651434044687777985,-0.022330662235617638,-0.029924551025032997,-0.07144658267498016,0.9968411922454834,-0.005239816848188639,-0.0013218452222645283,0.07922502607107162,0.08472554385662079,-0.13339300453662872,-0.006171489600092173,-1.1875,0.1875,2.4375
1651434044690671161,-0.022350264713168144,-0.03001774474978447,-0.07145795971155167,0.9968419671058655,-0.005386400502175093,-0.0014788873959332705,0.07920309901237488,0.08293602615594864,-0.13617677986621857,-0.0061992472037673,-1.1875,0.1875,2.4375
1651434044692102280,-0.02241571620106697,-0.030023692175745964,-0.07146401703357697,0.9968427419662476,-0.005449777469038963,-0.0015493492828682065,0.07918958365917206,0.07953578978776932,-0.1352919191122055,-0.00611690292134881,-1.1875,0.1875,2.4375
1651434044694207223,-0.02242710255086422,-0.03002978302538395,-0.0714927688241005,0.9968270063400269,-0.005919110029935837,-0.0018711164593696594,0.07934758067131042,0.07889444380998611,-0.13442137837409973,-0.0070830462500452995,-1.1875,0.1875,2.4375
1651434044696771953,-0.02237452007830143,-0.03014146164059639,-0.07152528315782547,0.9968175292015076,-0.006191551685333252,-0.00205586152151227,0.07944370806217194,0.08099493384361267,-0.13753674924373627,-0.007887285202741623,-1.1875,0.1875,2.4375
1651434044697847846,-0.02245018258690834,-0.03000599518418312,-0.07151027768850327,0.9968017935752869,-0.007381749805063009,-0.0023178099654614925,0.07952269166707993,0.0774947926402092,-0.13078054785728455,-0.006979724392294884,-1.1875,0.1875,2.4375
1651434044699722569,-0.022447271272540092,-0.030003152787685394,-0.07150290906429291,0.9967913627624512,-0.008116872049868107,-0.002478166949003935,0.07958031445741653,0.07768486440181732,-0.129837766289711,-0.006238851230591536,-1.1875,0.1875,2.4375
1651434044701994704,-0.02244688756763935,-0.030047377571463585,-0.0714971125125885,0.9967919588088989,-0.007908487692475319,-0.002478774171322584,0.07959754765033722,0.07767008990049362,-0.13091039657592773,-0.005565067287534475,-1.1875,0.1875,2.4375
1651434044705736988,-0.022462984547019005,-0.03006281703710556,-0.07149076461791992,0.9967926740646362,-0.00779020506888628,-0.002473119180649519,0.07960294187068939,0.0657951608300209,-0.11545119434595108,-0.005181628279387951,0.375,0.6875,2.1875
1651434044706236023,-0.02251323126256466,-0.03001309186220169,-0.0714634582400322,0.9967910051345825,-0.008489582687616348,-0.0023873031605035067,0.0795530304312706,0.055516164749860764,-0.10146212577819824,-0.0038878521881997585,0.375,0.6875,2.1875
1651434044710112387,-0.0225343257188797,-0.030001116916537285,-0.07145954668521881,0.996776282787323,-0.008190479129552841,-0.002472855383530259,0.07976827025413513,0.045236460864543915,-0.08709336817264557,-0.0037907424848526716,0.375,0.6875,2.1875
1651434044710159294,-0.02259308099746704,-0.029919272288680077,-0.07145395129919052,0.9967700242996216,-0.008056866936385632,-0.0025123811792582273,0.07986056059598923,0.03688093647360802,-0.07489896565675735,-0.0036048199981451035,0.375,0.6875,2.1875
1651434044712133265,-0.022640524432063103,-0.029862133786082268,-0.07145056128501892,0.9967663288116455,-0.007983660325407982,-0.0025329410564154387,0.07991425693035126,0.028176477178931236,-0.06249644234776497,-0.0035543597768992186,0.375,0.6875,2.1875
1651434044714474242,-0.022710444405674934,-0.029797112569212914,-0.07143162935972214,0.9967337250709534,-0.008409548550844193,-0.0020992655772715807,0.0802866742014885,0.019998567178845406,-0.05203740671277046,-0.0027727403212338686,0.375,0.6875,2.1875
1651434044717449949,-0.02273043803870678,-0.029738400131464005,-0.07143958657979965,0.9967360496520996,-0.009324956685304642,-0.002625773660838604,0.08013498038053513,0.014311988838016987,-0.04195939749479294,-0.0033114224206656218,0.375,0.6875,2.1875
1651434044718506816,-0.02277088724076748,-0.02962014637887478,-0.07136397063732147,0.9967856407165527,-0.00932885892689228,-0.001366238808259368,0.07953871786594391,0.008145426400005817,-0.029960624873638153,6.908083742018789e-05,0.375,0.6875,2.1875
1651434044720248811,-0.02281551994383335,-0.029501618817448616,-0.07129399478435516,0.9968109726905823,-0.009330748580396175,-0.0007227017777040601,0.07923488318920135,0.0020821993239223957,-0.018663685768842697,0.002832739381119609,0.375,0.6875,2.1875
1651434044722345799,-0.02287999540567398,-0.029382187873125076,-0.07128976285457611,0.9967303276062012,-0.008779370225965977,-0.001997231040149927,0.08027222752571106,-0.004281914792954922,-0.008499043993651867,0.0022594258189201355,0.375,0.6875,2.1875
1651434044724121985,-0.02282140403985977,-0.02933727204799652,-0.07131091505289078,0.9967325925827026,-0.006087156943976879,-0.002242972841486335,0.08044836670160294,-0.003724411828443408,-0.0036205328069627285,0.0007142529357224703,0.375,0.6875,2.1875
1651434044726414593,-0.02277340367436409,-0.029293498024344444,-0.07133051007986069,0.9967336654663086,-0.0046814908273518085,-0.002370762638747692,0.08054215461015701,-0.003952676896005869,0.001109001343138516,-0.0006931620300747454,0.375,0.6875,2.1875
1651434044727777839,-0.02283388376235962,-0.02922944910824299,-0.0713377296924591,0.9967307448387146,-0.006856633350253105,-0.002458458300679922,0.08040906488895416,-0.00890946015715599,0.006119072437286377,-0.0013471277197822928,0.375,0.6875,2.1875
1651434044730402971,-0.02285671979188919,-0.02911778725683689,-0.07137206941843033,0.99668288230896,-0.008143953047692776,-0.0027833750937134027,0.08088844269514084,-0.012578300200402737,0.013707868754863739,-0.0033259796909987926,0.375,0.6875,2.1875
1651434044731818677,-0.022869087755680084,-0.029027704149484634,-0.07140009850263596,0.9966632723808289,-0.00868538673967123,-0.002921769395470619,0.08108384162187576,-0.014430001378059387,0.018766915425658226,-0.004712001886218786,0.375,0.6875,2.1875
1651434044733626576,-0.02285296656191349,-0.029011109843850136,-0.0713232234120369,0.9967227578163147,-0.007061757147312164,-0.0005759148625656962,0.0805145725607872,-0.015169125981628895,0.020254064351320267,-0.0011579114943742752,0.375,0.6875,2.1875
1651434044735791878,-0.02285463735461235,-0.028981011360883713,-0.07128522545099258,0.9967487454414368,-0.0059630898758769035,3.6437624657992274e-05,0.08030708879232407,-0.016709163784980774,0.022250093519687653,0.0002716157177928835,0.375,0.6875,2.1875
1651434044737774901,-0.022865885868668556,-0.028950247913599014,-0.07126457989215851,0.9967374205589294,-0.0047034951858222485,0.0004963813116773963,0.0805404782295227,-0.01863391324877739,0.024111555889248848,0.0007301983423531055,0.375,0.6875,2.1875
1651434044740124356,-0.022872909903526306,-0.02891422063112259,-0.07124151289463043,0.9967579245567322,-0.004649302922189236,0.00038071171729825437,0.08030679821968079,-0.02027207426726818,0.02604609914124012,0.0012051390949636698,0.375,0.6875,2.1875
1651434044742054679,-0.02289833500981331,-0.028888795524835587,-0.07122962921857834,0.9967604279518127,-0.005589023698121309,2.9651853765244596e-05,0.08021880686283112,-0.022371355444192886,0.027297424152493477,0.0012499344302341342,0.375,0.6875,2.1875
1651434044744279783,-0.022898297756910324,-0.02889486402273178,-0.07120998948812485,0.9967260956764221,-0.005113039631396532,0.00031311099883168936,0.08067930489778519,-0.023121576756238937,0.026988917961716652,0.0016458517638966441,0.375,0.6875,2.1875
1651434044746585421,-0.022901436313986778,-0.028898051008582115,-0.07119301706552505,0.9967082738876343,-0.004866522271186113,0.0004600286774802953,0.08091828972101212,-0.023979250341653824,0.0268317349255085,0.0018614642322063446,0.375,0.6875,2.1875
1651434044747791219,-0.02288607880473137,-0.028871318325400352,-0.07120295614004135,0.9967376589775085,-0.005084953736513853,0.00019991397857666016,0.08054359257221222,-0.02389824576675892,0.02807041071355343,0.00082011753693223,0.375,0.6875,2.1875
1651434044750656480,-0.022901253774762154,-0.028890207409858704,-0.07117336988449097,0.9966897368431091,-0.004291475284844637,0.0005676240543834865,0.08117485791444778,-0.02529134228825569,0.027062729001045227,0.0016420725733041763,0.375,0.6875,2.1875
1651434044751995901,-0.02290322072803974,-0.02892615646123886,-0.07114729285240173,0.9966655373573303,-0.003913340624421835,0.0007409965037368238,0.08149199187755585,-0.014751139096915722,0.008045876398682594,0.0025252678897231817,-1.0625,-0.0,3.125
1651434044754494753,-0.022839082404971123,-0.028996169567108154,-0.0711463913321495,0.9966962933540344,-0.004774928092956543,0.0002278476022183895,0.0810704156756401,0.0005545833264477551,-0.01513760443776846,0.002030673436820507,-1.0625,-0.0,3.125
1651434044755861714,-0.022734684869647026,-0.029066752642393112,-0.07112806290388107,0.9966889023780823,-0.0031670304015278816,0.000191332699614577,0.08122900873422623,0.012230942025780678,-0.029621852561831474,0.0026345201767981052,-1.0625,-0.0,3.125
1651434044758788911,-0.022620096802711487,-0.02916848100721836,-0.07111050933599472,0.9966843724250793,-0.0022858730517327785,0.00017100520199164748,0.08132223039865494,0.0257099699229002,-0.04817301779985428,0.0030560086015611887,-1.0625,-0.0,3.125
1651434044763986589,-0.022502319887280464,-0.02925083041191101,-0.07111111283302307,0.9966837167739868,-0.002990852342918515,-0.0004335005069151521,0.08130930364131927,0.03649747744202614,-0.06138276308774948,0.0026692827232182026,-1.0625,-0.0,3.125
1651434044763994564,-0.022381186485290527,-0.02935156784951687,-0.07111143320798874,0.996682345867157,-0.0033283710945397615,-0.0007507370319217443,0.08131571859121323,0.044636718928813934,-0.07157732546329498,0.002490646205842495,3.0625,-0.0625,4.375
1651434044764234817,-0.022299686446785927,-0.02944614179432392,-0.07111440598964691,0.9966900944709778,-0.0029974535573273897,-0.00047370465472340584,0.08123656362295151,0.050135571509599686,-0.08037567883729935,0.002222409937530756,3.0625,-0.0625,4.375
1651434044766265232,-0.022195177152752876,-0.02958323247730732,-0.07111645489931107,0.9966938495635986,-0.002812613733112812,-0.00032197704422287643,0.08119889348745346,0.05650939419865608,-0.09133726358413696,0.0019860961474478245,3.0625,-0.0625,4.375
1651434044768343315,-0.022191965952515602,-0.029665905982255936,-0.07118716835975647,0.9966576099395752,-0.004047423601150513,-0.001084115938283503,0.081565722823143,0.057268835604190826,-0.09736296534538269,-0.0013697596732527018,3.0625,-0.0625,4.375
1651434044769911367,-0.022163880988955498,-0.029784416779875755,-0.07125084102153778,0.9966373443603516,-0.004716678522527218,-0.001500140642747283,0.08177337050437927,0.05922200158238411,-0.10505162179470062,-0.0041305250488221645,3.0625,-0.0625,4.375
1651434044772941607,-0.02212470769882202,-0.029946429654955864,-0.071299709379673,0.9966390132904053,-0.004473485518246889,-0.0020260459277778864,0.08175880461931229,0.06154033914208412,-0.11424976587295532,-0.005838895216584206,3.0625,-0.0625,4.375
1651434044774468863,-0.022128313779830933,-0.030009867623448372,-0.07133645564317703,0.9966298341751099,-0.005298453848809004,-0.002263321541249752,0.08181340992450714,0.06164490059018135,-0.11783971637487411,-0.0070369006134569645,3.0625,-0.0625,4.375
1651434044775900122,-0.02212345413863659,-0.030081741511821747,-0.07136914134025574,0.9966250061988831,-0.0057197255082428455,-0.002384949242696166,0.08184407651424408,0.062127772718667984,-0.12152312695980072,-0.007917801849544048,3.0625,-0.0625,4.375
1651434044777943000,-0.022105319425463676,-0.030173875391483307,-0.07139955461025238,0.9966222047805786,-0.005942691117525101,-0.0024497942067682743,0.081863172352314,0.06316858530044556,-0.12575730681419373,-0.008524920791387558,3.0625,-0.0625,4.375
1651434044779808937,-0.022085338830947876,-0.030263155698776245,-0.07142329216003418,0.996618926525116,-0.005595759488642216,-0.002506967866793275,0.08192746341228485,0.06420882046222687,-0.1295328289270401,-0.008828810416162014,3.0625,-0.0625,4.375
1651434044781865961,-0.021996453404426575,-0.030376240611076355,-0.07146304845809937,0.996604859828949,-0.005746606271713972,-0.00271507422439754,0.08208467066287994,0.0683082714676857,-0.13390003144741058,-0.00973866879940033,3.0625,-0.0625,4.375
1651434044783760510,-0.02193605527281761,-0.030438173562288284,-0.0714946910738945,0.996598482131958,-0.005820903927087784,-0.0028144288808107376,0.0821555033326149,0.07079655677080154,-0.13576306402683258,-0.010349075309932232,3.0625,-0.0625,4.375
1651434044785915019,-0.02188684605062008,-0.030537374317646027,-0.071539968252182,0.9965839982032776,-0.005255553871393204,-0.0025211318861693144,0.08237554132938385,0.0724262073636055,-0.13889332115650177,-0.011364677920937538,3.0625,-0.0625,4.375
1651434044788085454,-0.021854238584637642,-0.030603962019085884,-0.07157772034406662,0.9965770840644836,-0.004979618825018406,-0.002377481432631612,0.08248117566108704,0.07322324812412262,-0.14040328562259674,-0.012025364674627781,3.0625,-0.0625,4.375
1651434044790550563,-0.021830545738339424,-0.03068503364920616,-0.07158433645963669,0.9965829253196716,-0.005231574177742004,-0.0026296016294509172,0.08238586038351059,0.07342929393053055,-0.14223067462444305,-0.011081871576607227,3.0625,-0.0625,4.375
1651434044792172394,-0.02184598706662655,-0.03072565235197544,-0.07156670093536377,0.9965731501579285,-0.005451611243188381,-0.0022130992729216814,0.08250051736831665,0.07195501774549484,-0.1423185020685196,-0.009257701225578785,3.0625,-0.0625,4.375
1651434044794390942,-0.02185005694627762,-0.030781881883740425,-0.07155034691095352,0.9965679049491882,-0.005563598126173019,-0.001998225226998329,0.08256211131811142,0.07104866206645966,-0.14289410412311554,-0.007571386639028788,3.0625,-0.0625,4.375
1651434044795805722,-0.021815840154886246,-0.030820826068520546,-0.07155879586935043,0.9965801239013672,-0.006524669472128153,-0.002798601286485791,0.08231232315301895,0.07208620756864548,-0.14290472865104675,-0.00729550002142787,3.0625,-0.0625,4.375
1651434044798143257,-0.02177617885172367,-0.030872106552124023,-0.07156628370285034,0.9965863227844238,-0.007020407356321812,-0.0032124307472258806,0.08218508958816528,0.07321026176214218,-0.14329467713832855,-0.006950716488063335,3.0625,-0.0625,4.375
1651434044799843821,-0.021749580278992653,-0.030872460454702377,-0.07150153815746307,0.9966372847557068,-0.006218459457159042,-0.0018435708479955792,0.08165941387414932,0.07363976538181305,-0.14136873185634613,-0.003309299238026142,3.0625,-0.0625,4.375
1651434044802518892,-0.021716689690947533,-0.030888326466083527,-0.0714414194226265,0.9966634511947632,-0.005803608801215887,-0.0011369207641109824,0.08138968050479889,0.07421844452619553,-0.14013122022151947,-0.00018092185200657696,3.0625,-0.0625,4.375
1651434044805585334,-0.02159399911761284,-0.030903400853276253,-0.07144496589899063,0.9965891242027283,-0.004761739168316126,-0.0019825997296720743,0.0823444351553917,0.07884403318166733,-0.13884662091732025,-0.0002473047061357647,3.0625,-0.0625,4.375
1651434044806157153,-0.021528199315071106,-0.03086218051612377,-0.07144574820995331,0.9965689182281494,-0.005885925609618425,-0.002789928112179041,0.08249037712812424,0.08079759031534195,-0.13567610085010529,-0.00023889211297500879,3.0625,-0.0625,4.375
1651434044807817249,-0.021450288593769073,-0.030857907608151436,-0.07144642621278763,0.996557891368866,-0.006476331036537886,-0.0032156482338905334,0.08257114887237549,0.08290895074605942,-0.13420218229293823,-0.00022090414131525904,3.0625,-0.0625,4.375
1651434044810257355,-0.021428266540169716,-0.030923686921596527,-0.07144927978515625,0.9965349435806274,-0.005408360622823238,-0.0027411612682044506,0.08293702453374863,0.08214457333087921,-0.13598185777664185,-0.0002685161598492414,3.0625,-0.0625,4.375
1651434044811976400,-0.021421344950795174,-0.03096459060907364,-0.07145171612501144,0.9965237975120544,-0.0048858230002224445,-0.002508611185476184,0.08311472833156586,0.08089986443519592,-0.13657817244529724,-0.0002900682738982141,3.0625,-0.0625,4.375
