TIME	X_REF	Y_REF	Z_REF	QW_REF	QX_REF	QY_REF	QZ_REF	VX_REF	VY_REF	VZ_REF	AVX_REF	AVY_REF	AVZ_REF
18.45500	9.44963	-3.19324	2.28364	0.79956	-0.52744	-0.28479	-0.03737	-5.45319	-5.28307	-4.16446	-1.73936	1.07174	0.11678
18.45750	9.43780	-3.21130	2.28484	0.79859	-0.52929	-0.28398	-0.03823	-5.45708	-5.23476	-4.11801	-1.74445	1.03028	0.14859
18.46000	9.42589	-3.22915	2.28602	0.79758	-0.53116	-0.28322	-0.03900	-5.46237	-5.18581	-4.07015	-1.75124	0.97335	0.17490
18.46250	9.41390	-3.24681	2.28719	0.79654	-0.53305	-0.28250	-0.03967	-5.46903	-5.13632	-4.02077	-1.76962	0.89509	0.19900
18.46500	9.40183	-3.26425	2.28833	0.79546	-0.53497	-0.28184	-0.04026	-5.47697	-5.08635	-3.96988	-1.80322	0.80311	0.22024
18.46750	9.38969	-3.28148	2.28947	0.79434	-0.53691	-0.28122	-0.04076	-5.48604	-5.03593	-3.91760	-1.85605	0.69822	0.23801
18.47000	9.37748	-3.29850	2.29058	0.79319	-0.53887	-0.28066	-0.04120	-5.49605	-4.98521	-3.86405	-1.93241	0.55979	0.25624
18.47250	9.36519	-3.31531	2.29168	0.79199	-0.54087	-0.28015	-0.04158	-5.50681	-4.93431	-3.80927	-1.99473	0.43774	0.26940
18.47500	9.35283	-3.33191	2.29276	0.79075	-0.54289	-0.27969	-0.04192	-5.51813	-4.88327	-3.75350	-2.04315	0.31595	0.28064
18.47750	9.34040	-3.34831	2.29383	0.78946	-0.54494	-0.27928	-0.04222	-5.52987	-4.83219	-3.69683	-2.07946	0.17581	0.29225
18.48000	9.32790	-3.36451	2.29488	0.78814	-0.54701	-0.27892	-0.04249	-5.54191	-4.78132	-3.63912	-2.09224	0.06630	0.29957
18.48250	9.31532	-3.38051	2.29591	0.78679	-0.54909	-0.27862	-0.04274	-5.55414	-4.73088	-3.58025	-2.08992	-0.03028	0.30312
18.48500	9.30268	-3.39630	2.29692	0.78542	-0.55115	-0.27838	-0.04296	-5.56643	-4.68108	-3.52017	-2.07436	-0.12463	0.30336
18.48750	9.28997	-3.41189	2.29791	0.78404	-0.55319	-0.27820	-0.04316	-5.57864	-4.63213	-3.45880	-2.05506	-0.18829	0.30081
18.49000	9.27720	-3.42728	2.29889	0.78265	-0.55520	-0.27807	-0.04335	-5.59066	-4.58416	-3.39618	-2.03204	-0.24538	0.29545
18.49250	9.26436	-3.44247	2.29985	0.78127	-0.55717	-0.27799	-0.04353	-5.60240	-4.53725	-3.33235	-2.00419	-0.29842	0.28767
18.49500	9.25146	-3.45746	2.30079	0.77989	-0.55910	-0.27795	-0.04371	-5.61381	-4.49143	-3.26740	-1.96740	-0.34079	0.27771
18.49750	9.23851	-3.47224	2.30173	0.77854	-0.56098	-0.27795	-0.04389	-5.62486	-4.44675	-3.20133	-1.91385	-0.37305	0.26474
18.50000	9.22549	-3.48682	2.30265	0.77720	-0.56280	-0.27798	-0.04407	-5.63551	-4.40328	-3.13414	-1.86436	-0.38503	0.25396
18.50250	9.21240	-3.50120	2.30357	0.77588	-0.56457	-0.27805	-0.04425	-5.64575	-4.36105	-3.06581	-1.81379	-0.38487	0.24379
18.50500	9.19925	-3.51536	2.30447	0.77458	-0.56629	-0.27816	-0.04443	-5.65569	-4.31997	-2.99632	-1.75977	-0.37363	0.23197
18.50750	9.18604	-3.52931	2.30536	0.77329	-0.56796	-0.27831	-0.04460	-5.66534	-4.27996	-2.92575	-1.72687	-0.35783	0.22184
18.51000	9.17276	-3.54305	2.30623	0.77202	-0.56959	-0.27848	-0.04477	-5.67465	-4.24095	-2.85431	-1.70952	-0.33952	0.21082
18.51250	9.15943	-3.55658	2.30708	0.77077	-0.57118	-0.27866	-0.04495	-5.68352	-4.20292	-2.78224	-1.70182	-0.31599	0.19585
18.51500	9.14602	-3.56989	2.30791	0.76953	-0.57274	-0.27883	-0.04516	-5.69191	-4.16575	-2.70983	-1.69974	-0.29401	0.18209
18.51750	9.13256	-3.58299	2.30870	0.76832	-0.57428	-0.27898	-0.04539	-5.69983	-4.12932	-2.63727	-1.69579	-0.27140	0.16795
18.52000	9.11903	-3.59589	2.30947	0.76712	-0.57580	-0.27911	-0.04564	-5.70735	-4.09354	-2.56456	-1.68806	-0.25194	0.15360
18.52250	9.10543	-3.60859	2.31022	0.76592	-0.57731	-0.27922	-0.04591	-5.71454	-4.05835	-2.49162	-1.67440	-0.23818	0.13829
18.52500	9.09175	-3.62109	2.31094	0.76473	-0.57882	-0.27932	-0.04619	-5.72147	-4.02373	-2.41833	-1.65115	-0.22540	0.11791
18.52750	9.07801	-3.63338	2.31163	0.76355	-0.58031	-0.27942	-0.04647	-5.72810	-3.98977	-2.34457	-1.62913	-0.21543	0.09927
18.53000	9.06419	-3.64547	2.31230	0.76238	-0.58177	-0.27952	-0.04676	-5.73437	-3.95659	-2.27028	-1.61079	-0.20677	0.07970
18.53250	9.05031	-3.65734	2.31294	0.76123	-0.58320	-0.27961	-0.04707	-5.74018	-3.92430	-2.19540	-1.59523	-0.20115	0.05615
18.53500	9.03636	-3.66900	2.31357	0.76012	-0.58458	-0.27969	-0.04740	-5.74550	-3.89298	-2.11991	-1.58280	-0.20044	0.03721
18.53750	9.02234	-3.68045	2.31418	0.75905	-0.58591	-0.27977	-0.04774	-5.75029	-3.86266	-2.04374	-1.56275	-0.19973	0.01984
18.54000	9.00826	-3.69168	2.31478	0.75803	-0.58717	-0.27984	-0.04810	-5.75456	-3.83337	-1.96682	-1.52360	-0.19385	0.00101
18.54250	8.99412	-3.70270	2.31535	0.75707	-0.58835	-0.27990	-0.04846	-5.75835	-3.80505	-1.88907	-1.47512	-0.18385	-0.01399
18.54500	8.97991	-3.71350	2.31591	0.75618	-0.58945	-0.27994	-0.04883	-5.76171	-3.77766	-1.81038	-1.40702	-0.17034	-0.02937
18.54750	8.96564	-3.72409	2.31646	0.75536	-0.59045	-0.27996	-0.04920	-5.76462	-3.75124	-1.73072	-1.32263	-0.15442	-0.04528
18.55000	8.95130	-3.73446	2.31698	0.75464	-0.59135	-0.27996	-0.04957	-5.76705	-3.72576	-1.65007	-1.22307	-0.13270	-0.06111
18.55250	8.93689	-3.74461	2.31749	0.75399	-0.59214	-0.27995	-0.04995	-5.76901	-3.70119	-1.56850	-1.09460	-0.09533	-0.07830
18.55500	8.92242	-3.75454	2.31798	0.75344	-0.59283	-0.27990	-0.05035	-5.77049	-3.67749	-1.48609	-0.98535	-0.05394	-0.09053
18.55750	8.90789	-3.76425	2.31846	0.75298	-0.59342	-0.27984	-0.05077	-5.77150	-3.65460	-1.40291	-0.87857	-0.00403	-0.10146
18.56000	8.89329	-3.77374	2.31892	0.75260	-0.59391	-0.27974	-0.05122	-5.77204	-3.63246	-1.31909	-0.75714	0.06032	-0.11402
18.56250	8.87863	-3.78300	2.31937	0.75230	-0.59431	-0.27961	-0.05170	-5.77216	-3.61098	-1.23475	-0.66226	0.11173	-0.12444
18.56500	8.86391	-3.79203	2.31980	0.75206	-0.59463	-0.27946	-0.05221	-5.77193	-3.59005	-1.14992	-0.57308	0.15504	-0.13493
18.56750	8.84912	-3.80084	2.32021	0.75189	-0.59488	-0.27928	-0.05275	-5.77146	-3.56954	-1.06459	-0.48699	0.19052	-0.14484
18.57000	8.83427	-3.80942	2.32061	0.75176	-0.59508	-0.27909	-0.05329	-5.77089	-3.54927	-0.97862	-0.40366	0.21829	-0.15251
18.57250	8.81936	-3.81776	2.32099	0.75168	-0.59523	-0.27889	-0.05383	-5.77036	-3.52907	-0.89186	-0.31067	0.24770	-0.15799
18.57500	8.80439	-3.82587	2.32135	0.75163	-0.59535	-0.27868	-0.05436	-5.76990	-3.50889	-0.80438	-0.24464	0.27285	-0.15963
18.57750	8.78935	-3.83374	2.32169	0.75160	-0.59544	-0.27847	-0.05488	-5.76954	-3.48866	-0.71628	-0.19538	0.30190	-0.15955
18.58000	8.77425	-3.84137	2.32201	0.75158	-0.59551	-0.27824	-0.05540	-5.76931	-3.46835	-0.62765	-0.15737	0.33990	-0.15997
18.58250	8.75908	-3.84876	2.32231	0.75159	-0.59558	-0.27800	-0.05591	-5.76924	-3.44789	-0.53856	-0.14343	0.36943	-0.16277
18.58500	8.74384	-3.85590	2.32259	0.75160	-0.59563	-0.27774	-0.05642	-5.76935	-3.42725	-0.44913	-0.14554	0.39084	-0.16827
18.58750	8.72854	-3.86280	2.32284	0.75162	-0.59569	-0.27746	-0.05693	-5.76967	-3.40644	-0.35944	-0.15780	0.40603	-0.17477
18.59000	8.71317	-3.86946	2.32307	0.75165	-0.59574	-0.27716	-0.05745	-5.77018	-3.38547	-0.26950	-0.16761	0.41288	-0.17768
18.59250	8.69773	-3.87587	2.32327	0.75168	-0.59579	-0.27685	-0.05796	-5.77085	-3.36444	-0.17934	-0.17024	0.41771	-0.17682
18.59500	8.68223	-3.88204	2.32346	0.75173	-0.59583	-0.27652	-0.05848	-5.77166	-3.34341	-0.08894	-0.16671	0.42349	-0.17332
18.59750	8.66666	-3.88797	2.32362	0.75179	-0.59587	-0.27619	-0.05901	-5.77261	-3.32238	0.00178	-0.15846	0.43210	-0.16737
18.60000	8.65102	-3.89365	2.32377	0.75186	-0.59588	-0.27584	-0.05953	-5.77374	-3.30132	0.09287	-0.14597	0.44338	-0.15811
18.60250	8.63532	-3.89909	2.32390	0.75195	-0.59588	-0.27549	-0.06005	-5.77507	-3.28019	0.18436	-0.13531	0.45012	-0.14942
18.60500	8.61955	-3.90428	2.32401	0.75205	-0.59586	-0.27513	-0.06055	-5.77661	-3.25897	0.27621	-0.12561	0.45135	-0.14114
18.60750	8.60373	-3.90922	2.32410	0.75218	-0.59582	-0.27476	-0.06105	-5.77836	-3.23765	0.36844	-0.11209	0.44814	-0.13290
18.61000	8.58783	-3.91392	2.32418	0.75233	-0.59576	-0.27438	-0.06154	-5.78035	-3.21618	0.46108	-0.09522	0.44543	-0.12773
18.61250	8.57187	-3.91838	2.32424	0.75251	-0.59566	-0.27398	-0.06201	-5.78258	-3.19453	0.55414	-0.06931	0.44733	-0.12410
18.61500	8.55584	-3.92260	2.32428	0.75273	-0.59553	-0.27358	-0.06246	-5.78505	-3.17267	0.64771	-0.02719	0.45707	-0.12154
18.61750	8.53974	-3.92657	2.32430	0.75297	-0.59536	-0.27316	-0.06290	-5.78779	-3.15055	0.74177	0.01590	0.47068	-0.12127
18.62000	8.52357	-3.93028	2.32431	0.75326	-0.59516	-0.27273	-0.06331	-5.79081	-3.12809	0.83629	0.06386	0.48661	-0.12332
18.62250	8.50734	-3.93375	2.32429	0.75358	-0.59491	-0.27228	-0.06370	-5.79412	-3.10529	0.93123	0.11229	0.50116	-0.12703
18.62500	8.49104	-3.93696	2.32426	0.75393	-0.59463	-0.27183	-0.06408	-5.79772	-3.08215	1.02652	0.15720	0.51143	-0.13179
18.62750	8.47467	-3.93992	2.32422	0.75432	-0.59432	-0.27135	-0.06445	-5.80160	-3.05869	1.12209	0.20337	0.51687	-0.13709
18.63000	8.45824	-3.94262	2.32416	0.75472	-0.59399	-0.27087	-0.06481	-5.80573	-3.03499	1.21788	0.23401	0.51585	-0.14042
18.63250	8.44174	-3.94507	2.32408	0.75513	-0.59364	-0.27038	-0.06518	-5.81004	-3.01121	1.31385	0.25684	0.51209	-0.14290
18.63500	8.42518	-3.94727	2.32399	0.75555	-0.59329	-0.26991	-0.06557	-5.81444	-2.98751	1.41009	0.27730	0.50886	-0.14552
18.63750	8.40855	-3.94922	2.32388	0.75595	-0.59293	-0.26947	-0.06596	-5.81885	-2.96404	1.50660	0.28961	0.50957	-0.14739
18.64000	8.39186	-3.95092	2.32376	0.75634	-0.59258	-0.26906	-0.06638	-5.82323	-2.94089	1.60343	0.29697	0.51378	-0.14879
18.64250	8.37509	-3.95237	2.32362	0.75670	-0.59224	-0.26870	-0.06681	-5.82752	-2.91813	1.70068	0.29893	0.51984	-0.15024
18.64500	8.35827	-3.95357	2.32347	0.75703	-0.59190	-0.26838	-0.06726	-5.83170	-2.89580	1.79838	0.29428	0.52336	-0.15199
18.64750	8.34138	-3.95451	2.32331	0.75733	-0.59159	-0.26812	-0.06771	-5.83576	-2.87389	1.89658	0.28335	0.52282	-0.15550
18.65000	8.32443	-3.95519	2.32313	0.75760	-0.59128	-0.26791	-0.06817	-5.83971	-2.85232	1.99538	0.26756	0.51719	-0.16063
18.65250	8.30741	-3.95562	2.32294	0.75785	-0.59099	-0.26774	-0.06862	-5.84363	-2.83100	2.09467	0.24672	0.50401	-0.16664
18.65500	8.29032	-3.95578	2.32273	0.75807	-0.59072	-0.26759	-0.06906	-5.84765	-2.80975	2.19433	0.21913	0.48005	-0.17284
18.65750	8.27316	-3.95569	2.32250	0.75827	-0.59047	-0.26746	-0.06948	-5.85183	-2.78846	2.29436	0.19741	0.45485	-0.17541
18.66000	8.25595	-3.95534	2.32226	0.75846	-0.59024	-0.26734	-0.06988	-5.85617	-2.76705	2.39486	0.18008	0.42529	-0.17459
18.66250	8.23867	-3.95473	2.32201	0.75864	-0.59001	-0.26724	-0.07025	-5.86066	-2.74552	2.49585	0.16563	0.38482	-0.17136
18.66500	8.22134	-3.95386	2.32174	0.75880	-0.58980	-0.26716	-0.07059	-5.86524	-2.72395	2.59732	0.15879	0.34699	-0.16799
18.66750	8.20396	-3.95273	2.32145	0.75895	-0.58959	-0.26711	-0.07092	-5.86985	-2.70246	2.69932	0.15675	0.30509	-0.16505
18.67000	8.18651	-3.95134	2.32116	0.75908	-0.58940	-0.26709	-0.07121	-5.87447	-2.68098	2.80185	0.15821	0.24995	-0.16331
18.67250	8.16899	-3.94970	2.32084	0.75920	-0.58921	-0.26709	-0.07148	-5.87911	-2.65950	2.90488	0.16121	0.19969	-0.16416
18.67500	8.15140	-3.94780	2.32052	0.75930	-0.58905	-0.26711	-0.07172	-5.88375	-2.63801	3.00836	0.16475	0.14557	-0.16611
18.67750	8.13373	-3.94564	2.32018	0.75937	-0.58890	-0.26716	-0.07193	-5.88832	-2.61651	3.11234	0.16792	0.08961	-0.16658
18.68000	8.11598	-3.94322	2.31982	0.75943	-0.58877	-0.26724	-0.07210	-5.89270	-2.59496	3.21695	0.16998	0.03366	-0.16415
18.68250	8.09816	-3.94054	2.31945	0.75947	-0.58865	-0.26737	-0.07222	-5.89677	-2.57340	3.32225	0.16982	-0.02968	-0.15916
18.68500	8.08025	-3.93760	2.31907	0.75948	-0.58855	-0.26754	-0.07230	-5.90044	-2.55185	3.42826	0.16576	-0.07577	-0.15507
18.68750	8.06226	-3.93440	2.31867	0.75948	-0.58845	-0.26776	-0.07233	-5.90357	-2.53033	3.53501	0.15589	-0.11215	-0.15294
18.69000	8.04420	-3.93094	2.31826	0.75945	-0.58836	-0.26804	-0.07233	-5.90607	-2.50885	3.64251	0.13805	-0.14725	-0.15301
18.69250	8.02606	-3.92722	2.31784	0.75940	-0.58827	-0.26836	-0.07228	-5.90794	-2.48744	3.75060	0.11958	-0.17413	-0.15461
18.69500	8.00785	-3.92323	2.31740	0.75934	-0.58820	-0.26872	-0.07221	-5.90920	-2.46612	3.85908	0.09819	-0.20272	-0.15663
18.69750	7.98956	-3.91899	2.31694	0.75926	-0.58813	-0.26912	-0.07211	-5.90988	-2.44489	3.96779	0.07504	-0.23334	-0.15815
18.70000	7.97119	-3.91448	2.31648	0.75917	-0.58807	-0.26954	-0.07200	-5.91000	-2.42378	4.07662	0.05181	-0.26445	-0.15884
18.70250	7.95274	-3.90971	2.31600	0.75907	-0.58802	-0.26998	-0.07188	-5.90955	-2.40281	4.18547	0.02626	-0.29829	-0.15916
18.70500	7.93421	-3.90469	2.31551	0.75895	-0.58797	-0.27044	-0.07175	-5.90856	-2.38199	4.29427	0.00761	-0.32053	-0.15951
18.70750	7.91562	-3.89940	2.31501	0.75883	-0.58792	-0.27093	-0.07161	-5.90701	-2.36128	4.40301	-0.00742	-0.33505	-0.16017
18.71000	7.89696	-3.89386	2.31451	0.75870	-0.58787	-0.27143	-0.07146	-5.90486	-2.34065	4.51174	-0.01967	-0.34675	-0.16114
18.71250	7.87825	-3.88807	2.31399	0.75857	-0.58781	-0.27196	-0.07130	-5.90216	-2.32004	4.62044	-0.02455	-0.35499	-0.16207
18.71500	7.85948	-3.88202	2.31347	0.75845	-0.58774	-0.27251	-0.07114	-5.89897	-2.29940	4.72903	-0.02399	-0.36299	-0.16336
18.71750	7.84065	-3.87573	2.31293	0.75833	-0.58764	-0.27307	-0.07098	-5.89538	-2.27869	4.83748	-0.01717	-0.37043	-0.16616
18.72000	7.82177	-3.86920	2.31239	0.75823	-0.58754	-0.27364	-0.07081	-5.89147	-2.25787	4.94574	-0.00713	-0.37367	-0.16968
18.72250	7.80283	-3.86241	2.31184	0.75813	-0.58742	-0.27421	-0.07063	-5.88734	-2.23688	5.05375	0.00515	-0.37410	-0.17320
18.72500	7.78384	-3.85538	2.31129	0.75805	-0.58728	-0.27477	-0.07046	-5.88310	-2.21567	5.16145	0.01813	-0.37261	-0.17582
18.72750	7.76479	-3.84811	2.31072	0.75798	-0.58712	-0.27533	-0.07028	-5.87879	-2.19424	5.26888	0.03231	-0.36967	-0.17745
18.73000	7.74569	-3.84060	2.31014	0.75793	-0.58695	-0.27589	-0.07010	-5.87443	-2.17256	5.37606	0.05190	-0.36544	-0.17905
18.73250	7.72653	-3.83284	2.30955	0.75789	-0.58677	-0.27644	-0.06993	-5.87013	-2.15073	5.48288	0.07040	-0.36191	-0.18073
18.73500	7.70731	-3.82484	2.30895	0.75786	-0.58658	-0.27697	-0.06976	-5.86604	-2.12878	5.58922	0.09013	-0.35849	-0.18325
18.73750	7.68803	-3.81660	2.30834	0.75784	-0.58638	-0.27748	-0.06960	-5.86218	-2.10675	5.69509	0.11436	-0.35410	-0.18681
18.74000	7.66868	-3.80811	2.30771	0.75782	-0.58618	-0.27798	-0.06945	-5.85849	-2.08456	5.80062	0.13425	-0.35012	-0.18986
18.74250	7.64926	-3.79937	2.30707	0.75782	-0.58598	-0.27846	-0.06928	-5.85500	-2.06214	5.90581	0.15197	-0.34632	-0.19273
18.74500	7.62978	-3.79038	2.30642	0.75782	-0.58577	-0.27893	-0.06912	-5.85178	-2.03952	6.01060	0.16771	-0.34290	-0.19498
18.74750	7.61023	-3.78115	2.30576	0.75784	-0.58556	-0.27938	-0.06896	-5.84887	-2.01669	6.11494	0.17455	-0.34052	-0.19516
18.75000	7.59061	-3.77168	2.30508	0.75786	-0.58534	-0.27980	-0.06880	-5.84633	-1.99370	6.21878	0.17428	-0.33606	-0.19398
18.75250	7.57093	-3.76196	2.30439	0.75789	-0.58513	-0.28020	-0.06864	-5.84421	-1.97062	6.32203	0.16842	-0.32849	-0.19287
18.75500	7.55117	-3.75200	2.30369	0.75793	-0.58492	-0.28056	-0.06850	-5.84253	-1.94749	6.42464	0.15697	-0.31773	-0.19309
18.75750	7.53133	-3.74179	2.30297	0.75798	-0.58471	-0.28090	-0.06836	-5.84129	-1.92430	6.52660	0.14053	-0.30299	-0.19412
18.76000	7.51142	-3.73134	2.30224	0.75803	-0.58450	-0.28123	-0.06824	-5.84041	-1.90112	6.62795	0.12973	-0.29057	-0.19259
18.76250	7.49144	-3.72065	2.30150	0.75809	-0.58429	-0.28153	-0.06814	-5.83984	-1.87808	6.72865	0.12891	-0.28011	-0.18540
18.76500	7.47140	-3.70972	2.30074	0.75815	-0.58408	-0.28183	-0.06805	-5.83954	-1.85524	6.82871	0.14120	-0.27215	-0.17391
18.76750	7.45129	-3.69855	2.29998	0.75821	-0.58387	-0.28212	-0.06799	-5.83949	-1.83254	6.92812	0.15808	-0.26912	-0.16465
18.77000	7.43111	-3.68715	2.29920	0.75829	-0.58364	-0.28240	-0.06794	-5.83967	-1.80995	7.02688	0.17593	-0.26617	-0.15455
18.77250	7.41086	-3.67551	2.29841	0.75837	-0.58341	-0.28267	-0.06792	-5.84006	-1.78742	7.12499	0.19523	-0.25695	-0.14181
18.77500	7.39053	-3.66363	2.29760	0.75846	-0.58316	-0.28294	-0.06791	-5.84067	-1.76494	7.22239	0.20850	-0.24102	-0.13409
18.77750	7.37012	-3.65151	2.29679	0.75857	-0.58289	-0.28319	-0.06793	-5.84155	-1.74242	7.31905	0.21771	-0.21423	-0.13585
18.78000	7.34963	-3.63915	2.29596	0.75870	-0.58260	-0.28344	-0.06797	-5.84275	-1.71979	7.41492	0.22445	-0.17977	-0.14768
18.78250	7.32907	-3.62657	2.29513	0.75885	-0.58228	-0.28368	-0.06803	-5.84431	-1.69693	7.50996	0.23244	-0.14132	-0.16803
18.78500	7.30843	-3.61376	2.29428	0.75902	-0.58193	-0.28389	-0.06812	-5.84625	-1.67373	7.60416	0.24878	-0.09691	-0.19607
18.78750	7.28774	-3.60072	2.29343	0.75923	-0.58156	-0.28410	-0.06822	-5.84859	-1.65014	7.69752	0.27026	-0.06295	-0.21882
18.79000	7.26697	-3.58747	2.29256	0.75946	-0.58115	-0.28428	-0.06834	-5.85141	-1.62609	7.79000	0.30151	-0.03021	-0.23565
18.79250	7.24615	-3.57399	2.29168	0.75972	-0.58072	-0.28444	-0.06848	-5.85477	-1.60150	7.88157	0.35005	0.01025	-0.24180
18.79500	7.22526	-3.56029	2.29079	0.76001	-0.58026	-0.28457	-0.06863	-5.85870	-1.57636	7.97223	0.39604	0.04521	-0.23470
18.79750	7.20432	-3.54638	2.28989	0.76031	-0.57979	-0.28467	-0.06879	-5.86319	-1.55073	8.06202	0.43979	0.08088	-0.22176
18.80000	7.18332	-3.53225	2.28898	0.76064	-0.57931	-0.28474	-0.06896	-5.86816	-1.52469	8.15099	0.48207	0.12301	-0.20645
18.80250	7.16227	-3.51791	2.28805	0.76097	-0.57883	-0.28479	-0.06913	-5.87360	-1.49841	8.23917	0.50642	0.15484	-0.19576
18.80500	7.14116	-3.50335	2.28711	0.76131	-0.57835	-0.28481	-0.06931	-5.87947	-1.47202	8.32660	0.51905	0.17936	-0.18788
18.80750	7.12001	-3.48859	2.28616	0.76164	-0.57788	-0.28482	-0.06949	-5.88566	-1.44558	8.41337	0.52256	0.19607	-0.18295
18.81000	7.09880	-3.47361	2.28520	0.76198	-0.57741	-0.28482	-0.06968	-5.89217	-1.41907	8.49953	0.51718	0.20459	-0.18238
18.81250	7.07754	-3.45842	2.28422	0.76233	-0.57695	-0.28480	-0.06987	-5.89900	-1.39244	8.58510	0.50415	0.21123	-0.18627
18.81500	7.05623	-3.44301	2.28324	0.76268	-0.57647	-0.28477	-0.07006	-5.90623	-1.36558	8.67009	0.49055	0.21843	-0.19238
18.81750	7.03485	-3.42739	2.28224	0.76305	-0.57599	-0.28472	-0.07026	-5.91401	-1.33848	8.75439	0.47677	0.23016	-0.20006
18.82000	7.01342	-3.41156	2.28124	0.76342	-0.57549	-0.28465	-0.07048	-5.92242	-1.31122	8.83795	0.46228	0.24759	-0.20863
18.82250	6.99191	-3.39550	2.28022	0.76381	-0.57499	-0.28455	-0.07071	-5.93144	-1.28385	8.92076	0.45431	0.26130	-0.21321
18.82500	6.97034	-3.37922	2.27919	0.76421	-0.57449	-0.28444	-0.07094	-5.94102	-1.25629	9.00288	0.45246	0.26988	-0.21462
18.82750	6.94870	-3.36272	2.27815	0.76462	-0.57398	-0.28432	-0.07118	-5.95112	-1.22844	9.08432	0.45402	0.27286	-0.21556
18.83000	6.92700	-3.34601	2.27710	0.76505	-0.57345	-0.28418	-0.07142	-5.96168	-1.20020	9.16511	0.45635	0.27151	-0.21840
18.83250	6.90523	-3.32909	2.27604	0.76549	-0.57291	-0.28403	-0.07166	-5.97265	-1.17165	9.24526	0.45960	0.27117	-0.22300
18.83500	6.88341	-3.31196	2.27497	0.76593	-0.57236	-0.28386	-0.07190	-5.98403	-1.14289	9.32474	0.46576	0.27585	-0.22463
18.83750	6.86152	-3.29463	2.27389	0.76639	-0.57180	-0.28369	-0.07214	-5.99586	-1.11365	9.40352	0.48098	0.28768	-0.21917
18.84000	6.83957	-3.27709	2.27281	0.76688	-0.57121	-0.28350	-0.07238	-6.00817	-1.08367	9.48161	0.51292	0.30894	-0.20275
18.84250	6.81755	-3.25933	2.27172	0.76739	-0.57059	-0.28330	-0.07260	-6.02098	-1.05275	9.55898	0.54735	0.32996	-0.18506
18.84500	6.79548	-3.24138	2.27062	0.76793	-0.56995	-0.28309	-0.07281	-6.03428	-1.02085	9.63563	0.58265	0.35029	-0.16939
18.84750	6.77334	-3.22323	2.26952	0.76850	-0.56927	-0.28285	-0.07301	-6.04804	-0.98800	9.71157	0.62046	0.36974	-0.15608
18.85000	6.75116	-3.20488	2.26841	0.76909	-0.56857	-0.28262	-0.07320	-6.06217	-0.95429	9.78681	0.64664	0.38057	-0.14970
18.85250	6.72893	-3.18635	2.26729	0.76970	-0.56784	-0.28237	-0.07338	-6.07663	-0.91985	9.86136	0.66735	0.38552	-0.14716
18.85500	6.70665	-3.16763	2.26617	0.77033	-0.56709	-0.28213	-0.07356	-6.09137	-0.88474	9.93525	0.68461	0.38627	-0.14692
18.85750	6.68432	-3.14872	2.26503	0.77097	-0.56631	-0.28190	-0.07373	-6.10623	-0.84903	10.00856	0.69940	0.38450	-0.14908
18.86000	6.66192	-3.12961	2.26388	0.77162	-0.56550	-0.28169	-0.07390	-6.12105	-0.81276	10.08137	0.71678	0.38306	-0.15424
18.86250	6.63947	-3.11031	2.26273	0.77228	-0.56467	-0.28149	-0.07406	-6.13572	-0.77600	10.15372	0.73215	0.38358	-0.15996
18.86500	6.61696	-3.09083	2.26156	0.77295	-0.56383	-0.28132	-0.07422	-6.15021	-0.73901	10.22561	0.74826	0.38496	-0.16616
18.86750	6.59439	-3.07115	2.26039	0.77361	-0.56297	-0.28117	-0.07439	-6.16450	-0.70201	10.29701	0.76733	0.38465	-0.17410
18.87000	6.57176	-3.05129	2.25920	0.77427	-0.56210	-0.28105	-0.07456	-6.17848	-0.66499	10.36798	0.78230	0.38075	-0.18178
18.87250	6.54908	-3.03125	2.25800	0.77492	-0.56123	-0.28096	-0.07473	-6.19204	-0.62788	10.43857	0.79560	0.37224	-0.19091
18.87500	6.52633	-3.01102	2.25679	0.77556	-0.56035	-0.28090	-0.07488	-6.20514	-0.59057	10.50879	0.80949	0.35678	-0.20285
18.87750	6.50352	-2.99060	2.25557	0.77621	-0.55946	-0.28085	-0.07503	-6.21789	-0.55307	10.57857	0.82006	0.33947	-0.21244
18.88000	6.48065	-2.97000	2.25434	0.77685	-0.55857	-0.28081	-0.07516	-6.23041	-0.51549	10.64780	0.83051	0.31855	-0.22036
18.88250	6.45773	-2.94922	2.25309	0.77748	-0.55768	-0.28078	-0.07530	-6.24285	-0.47781	10.71639	0.84056	0.29635	-0.22678
18.88500	6.43475	-2.92826	2.25184	0.77812	-0.55680	-0.28075	-0.07543	-6.25528	-0.43995	10.78429	0.84843	0.27504	-0.23159
18.88750	6.41172	-2.90711	2.25059	0.77875	-0.55592	-0.28072	-0.07554	-6.26764	-0.40191	10.85153	0.85288	0.25289	-0.23543
18.89000	6.38863	-2.88578	2.24933	0.77937	-0.55504	-0.28068	-0.07565	-6.27988	-0.36379	10.91814	0.85167	0.23807	-0.23698
18.89250	6.36549	-2.86428	2.24806	0.77999	-0.55417	-0.28065	-0.07575	-6.29203	-0.32563	10.98410	0.84569	0.22616	-0.23701
18.89500	6.34232	-2.84262	2.24679	0.78061	-0.55331	-0.28062	-0.07585	-6.30417	-0.28746	11.04938	0.83455	0.21313	-0.23574
18.89750	6.31909	-2.82078	2.24551	0.78122	-0.55245	-0.28058	-0.07595	-6.31641	-0.24931	11.11392	0.82403	0.20238	-0.23419
