TIME	X_REF	Y_REF	Z_REF	QW_REF	QX_REF	QY_REF	QZ_REF	VX_REF	VY_REF	VZ_REF	AVX_REF	AVY_REF	AVZ_REF
12.2625	-0.328465283	-1.817798523	2.104799434	0.744804929	-0.366111445	0.42550134	0.360793205	6.966516947	-3.104207201	13.09509934	0.742765412	-1.336908428	0.368282857
12.265	-0.303147889	-1.789513916	2.103111495	0.745700225	-0.364676262	0.424697334	0.361343719	7.024104358	-3.078227313	13.12783353	0.738314022	-1.344462992	0.369163672
12.2675	-0.27777804	-1.761090561	2.101431093	0.746596557	-0.363237389	0.423879653	0.361901788	7.082055263	-3.052403334	13.15958135	0.730916554	-1.347709417	0.367702526
12.27	-0.252362737	-1.732538111	2.099760223	0.747491186	-0.361801243	0.423054229	0.362459552	7.140113441	-3.026671124	13.19047942	0.722635022	-1.347007238	0.364575119
12.2725	-0.226906669	-1.703862748	2.098100033	0.748382209	-0.360370902	0.422225903	0.36301215	7.198098434	-3.000977843	13.22063481	0.711501109	-1.344453662	0.359720721
12.275	-0.201413733	-1.675069062	2.096450469	0.749268514	-0.358944823	0.421398894	0.363558544	7.255909641	-2.975282037	13.25012211	0.694626039	-1.340622098	0.352455432
12.2775	-0.17589017	-1.646165725	2.094812622	0.750148058	-0.357522637	0.420579252	0.364096413	7.31338312	-2.949536104	13.27906422	0.678088794	-1.336934564	0.346184934
12.28	-0.150341428	-1.617160538	2.093188179	0.751019173	-0.356105901	0.419771364	0.364622747	7.370381974	-2.923705411	13.30757686	0.66064554	-1.331824634	0.340935725
12.2825	-0.124768398	-1.588054942	2.091576183	0.751881457	-0.354694144	0.418974494	0.365139874	7.426942423	-2.897849978	13.33566562	0.64432672	-1.325059225	0.33688387
12.285	-0.099169248	-1.558846976	2.089975044	0.752733172	-0.353287189	0.418189422	0.36565087	7.483051396	-2.872064815	13.36335742	0.632100778	-1.317335066	0.33357463
12.2875	-0.073538397	-1.529531146	2.088383699	0.753574296	-0.351886754	0.417415382	0.366155193	7.538718806	-2.846371905	13.39067982	0.624776015	-1.309477984	0.329469144
12.29	-0.047868836	-1.500100118	2.086801338	0.754404355	-0.350495897	0.416652146	0.366651254	7.593917789	-2.820791713	13.41767561	0.624423938	-1.305717005	0.326205204
12.2925	-0.022151334	-1.470542534	2.08522735	0.755225544	-0.349113032	0.415891435	0.3671455	7.648908524	-2.795457985	13.44419396	0.62721122	-1.305852123	0.324566743
12.295	0.003614578	-1.440857499	2.083662287	0.756040333	-0.347738447	0.415123751	0.367643309	7.703961255	-2.770509443	13.47006915	0.631422669	-1.31103462	0.327248586
12.2975	0.029426681	-1.411049675	2.082106865	0.756850529	-0.346376046	0.414343624	0.368143237	7.759184055	-2.745972602	13.49524562	0.63507601	-1.319936474	0.334999805
12.3	0.055282623	-1.381123572	2.08056164	0.757660789	-0.345022429	0.413542436	0.368648227	7.814871411	-2.721843732	13.51956353	0.639110482	-1.333496407	0.347971243
12.3025	0.08117789	-1.351084046	2.079026839	0.758478948	-0.343660361	0.412707019	0.369172599	7.871630329	-2.698161503	13.54266935	0.644654939	-1.355382824	0.367365757
12.305	0.107106385	-1.320936969	2.077503676	0.759314448	-0.342265923	0.411825078	0.369732468	7.93013723	-2.674887804	13.56417726	0.649643774	-1.378622934	0.384618724
12.3075	0.133062399	-1.290689363	2.075994895	0.76017202	-0.340827183	0.410890772	0.370335063	7.990727276	-2.651991986	13.58389086	0.655040002	-1.406644646	0.39930667
12.31	0.159045212	-1.260342622	2.074502603	0.761052462	-0.339344289	0.409902172	0.370979981	8.053461974	-2.629478834	13.60176117	0.660974497	-1.437812356	0.408663289
12.3125	0.185057118	-1.229893839	2.073027006	0.761953866	-0.337819864	0.408860911	0.371666028	8.118260712	-2.607393772	13.61780973	0.666392137	-1.472050385	0.411236695
12.315	0.211102069	-1.199337705	2.071566454	0.762874113	-0.336256667	0.407766909	0.372394188	8.185084101	-2.585846014	13.63201508	0.668960754	-1.516636008	0.411339312
12.3175	0.237186536	-1.168667848	2.070120176	0.763810321	-0.334660699	0.406623392	0.373160453	8.253750157	-2.564868194	13.64444871	0.666775131	-1.55605808	0.411469091
12.32	0.263316594	-1.137880225	2.068688206	0.764759232	-0.333042056	0.405436693	0.373954531	8.323929298	-2.544389842	13.65528584	0.66125892	-1.595838382	0.412665408
12.3225	0.289496235	-1.106973938	2.067270113	0.765717395	-0.331411251	0.404213564	0.374765785	8.395268189	-2.524333989	13.66471628	0.652361784	-1.642085511	0.415093544
12.325	0.315727049	-1.075950815	2.065864862	0.766682686	-0.329775338	0.402959777	0.375585083	8.467484049	-2.50458993	13.67289474	0.643965673	-1.678807112	0.417600434
12.3275	0.342006512	-1.044814946	2.064471593	0.76765645	-0.328132227	0.40167624	0.376409645	8.540554694	-2.485036001	13.67981974	0.635881744	-1.713388401	0.419976686
12.33	0.36832773	-1.013573621	2.063090396	0.768640565	-0.32647682	0.400363618	0.377238624	8.614505514	-2.465546638	13.68546281	0.628325157	-1.752343893	0.421591742
12.3325	0.394687993	-0.982231148	2.06172215	0.769635179	-0.324808525	0.399024192	0.378069148	8.689256736	-2.446030315	13.68985933	0.624579625	-1.782104714	0.421420032
12.335	0.421087787	-0.950787643	2.06036827	0.770641064	-0.323127648	0.397659895	0.378896751	8.764730483	-2.42636123	13.69305583	0.623074747	-1.807967612	0.419763826
12.3375	0.447524475	-0.919246112	2.059030319	0.771657811	-0.321434178	0.396273581	0.379718772	8.840827362	-2.406467045	13.69510993	0.622307387	-1.830171811	0.417227296
12.34	0.473993635	-0.887611153	2.057708775	0.772681676	-0.319728106	0.394871141	0.380536189	8.917358134	-2.386403416	13.6961229	0.620953195	-1.847984659	0.414160605
12.3425	0.500492451	-0.855883057	2.05640352	0.773711532	-0.318001299	0.393451448	0.381358942	8.99444363	-2.366327807	13.69598456	0.61843296	-1.865090725	0.411001869
12.345	0.52701524	-0.824065867	2.055114635	0.774745927	-0.316248742	0.392016388	0.38219203	9.072083473	-2.346316172	13.69468113	0.617264319	-1.876755069	0.409858684
12.3475	0.553556675	-0.792165255	2.053842726	0.77578149	-0.314472707	0.390575192	0.383030806	9.149977018	-2.326306007	13.69242536	0.619881149	-1.886955135	0.410734237
12.35	0.580114814	-0.760185777	2.052589347	0.776815394	-0.312681585	0.389137915	0.383863745	9.22772476	-2.306135345	13.68951894	0.628798537	-1.897954153	0.413125646
12.3525	0.606692042	-0.728127008	2.051355626	0.777844077	-0.310885003	0.387712735	0.384681856	9.304961024	-2.285738209	13.68622784	0.64020438	-1.905292849	0.415127421
12.355	0.633296244	-0.695981578	2.050142618	0.778866154	-0.309088337	0.38630209	0.385481178	9.381536164	-2.265103373	13.68265983	0.652560878	-1.909131749	0.416426544
12.3575	0.659935086	-0.663742425	2.048950581	0.779880459	-0.307293552	0.38490355	0.386265103	9.457474825	-2.244373567	13.67876821	0.663002309	-1.9090393	0.417075195
12.36	0.686612534	-0.631405232	2.04777891	0.780887441	-0.30549538	0.383508911	0.387045478	9.533052155	-2.223805741	13.67430025	0.6702428	-1.90346682	0.416643793
12.3625	0.713333172	-0.598968931	2.046626706	0.781886827	-0.303689451	0.382115244	0.387829762	9.608379463	-2.203546696	13.66911887	0.677139123	-1.891417535	0.41429487
12.365	0.740099158	-0.566436468	2.045493979	0.782875998	-0.301878271	0.380726797	0.388617683	9.683273034	-2.183646138	13.66329917	0.683235628	-1.878984861	0.411037212
12.3675	0.766906547	-0.533810916	2.044382329	0.783851826	-0.300069602	0.379354556	0.38939923	9.757292627	-2.163952171	13.65712761	0.691225545	-1.866434838	0.407406682
12.37	0.793753385	-0.501093206	2.043292857	0.784813162	-0.298272813	0.378006736	0.390161809	9.830056278	-2.144246362	13.65086204	0.70306814	-1.853233671	0.403729329
12.3725	0.820638677	-0.468284801	2.042225725	0.785760954	-0.296494269	0.376686118	0.390896029	9.901371868	-2.124339177	13.64462077	0.713531468	-1.845077969	0.401421496
12.375	0.847558615	-0.435388985	2.041181975	0.786699852	-0.294731808	0.375384053	0.391602342	9.971474349	-2.104170434	13.63818989	0.72288076	-1.840174648	0.399853121
12.3775	0.874510655	-0.402406401	2.040162396	0.787637948	-0.292972432	0.374082337	0.392291237	10.04100187	-2.083782629	13.63103536	0.732083533	-1.837076893	0.399193759
12.38	0.901496787	-0.369332215	2.039166498	0.788585799	-0.291192771	0.372754921	0.392982999	10.1109399	-2.063333513	13.6223334	0.738206931	-1.837562724	0.400033993
12.3825	0.928518609	-0.336162783	2.038193912	0.789554925	-0.289366892	0.371374021	0.393698842	10.18235153	-2.04297183	13.61118299	0.74285376	-1.845261767	0.402423413
12.385	0.95557862	-0.302896268	2.037245853	0.790558317	-0.287473292	0.369912178	0.394452604	10.2562335	-2.022698967	13.59673344	0.746479991	-1.863463878	0.406126911
12.3875	0.982676824	-0.269536231	2.036324264	0.791607694	-0.28549676	0.368350222	0.39524727	10.3332705	-2.002304751	13.57838235	0.750064122	-1.900332093	0.412392796
12.39	1.00981086	-0.236090237	2.035431832	0.792713492	-0.283425975	0.366672955	0.396080804	10.41398352	-1.981504261	13.55565124	0.757010908	-1.973188126	0.424950717
12.3925	1.036977817	-0.202566833	2.034570487	0.793884038	-0.281249508	0.364866616	0.396953065	10.49884739	-1.960089156	13.52807845	0.767024742	-2.061835156	0.440252966
12.395	1.064172314	-0.168976335	2.033740831	0.795127377	-0.278950694	0.362915154	0.397869245	10.58845845	-1.937939372	13.49508775	0.783058941	-2.182883195	0.459900386
12.3975	1.091390775	-0.135324613	2.032942506	0.796453237	-0.276506136	0.360797754	0.398839302	10.68362108	-1.914972481	13.45591968	0.810447961	-2.366853191	0.48646638
12.4	1.118625154	-0.101622905	2.032174736	0.797870682	-0.273897488	0.358496534	0.399867402	10.78498669	-1.891027592	13.40992283	0.84059251	-2.549891466	0.507839492
12.4025	1.145866801	-0.067883335	2.031438436	0.799384645	-0.271117024	0.356000325	0.400951707	10.89287565	-1.865970017	13.35668294	0.877828855	-2.756254325	0.522544248
12.405	1.173108502	-0.034115329	2.03073625	0.800995741	-0.268166081	0.353304274	0.402086474	11.00730887	-1.839727179	13.29600102	0.929242854	-3.020934705	0.529019905
12.4075	1.200346386	-0.000322294	2.03007018	0.802700674	-0.265048996	0.350404594	0.403270392	11.12822165	-1.812446866	13.22770126	0.975948988	-3.249818843	0.52711738
12.41	1.22757917	0.033497005	2.029440661	0.804493321	-0.261769062	0.347298591	0.404507436	11.25551273	-1.784450015	13.15159382	1.024255868	-3.481853493	0.521829146
12.4125	1.254810471	0.067349418	2.02884626	0.806364598	-0.258329934	0.34399024	0.405801655	11.3888823	-1.756085403	13.06763032	1.07251548	-3.71325919	0.516315607
12.415	1.282048385	0.101246573	2.028284803	0.808304066	-0.254740831	0.340490526	0.407150644	11.52776946	-1.727591323	12.97598663	1.119411068	-3.939018267	0.513008995
12.4175	1.309296628	0.135193076	2.027754044	0.81029879	-0.251018379	0.336819094	0.4085456	11.6712953	-1.699125113	12.87712933	1.171182122	-4.194819492	0.514570891
12.42	1.336559913	0.169193095	2.027252483	0.812334721	-0.247184243	0.333001758	0.409972436	11.81837015	-1.670744494	12.77174973	1.208274574	-4.389852608	0.521724315
12.4225	1.363841918	0.203247555	2.026780061	0.814399784	-0.243262484	0.329060145	0.411415994	11.96799738	-1.642482433	12.66049337	1.237563556	-4.561425044	0.533435836
12.425	1.391147324	0.23735741	2.026337627	0.816484641	-0.239273586	0.32500919	0.412864073	12.11940374	-1.614378998	12.54382904	1.262991741	-4.73628441	0.548979389
12.4275	1.418476585	0.271519927	2.025926331	0.818582703	-0.235229694	0.320856936	0.414310046	12.27208994	-1.586498287	12.42198102	1.276089627	-4.854128567	0.560860351
12.43	1.445833036	0.305738475	2.02554651	0.82068808	-0.231133344	0.31660688	0.415755301	12.42577233	-1.559011269	12.29495373	1.28078962	-4.942501134	0.57012607
12.4325	1.473220045	0.340017024	2.025197119	0.822795876	-0.226979901	0.312261985	0.417203476	12.58025326	-1.532051216	12.16266466	1.277071683	-5.017835511	0.578030234
12.435	1.500639699	0.374359778	2.024876886	0.82490377	-0.222754104	0.307817805	0.418663767	12.73561479	-1.505778121	12.02472548	1.267402225	-5.06068625	0.582586707
12.4375	1.528090724	0.408768337	2.024584895	0.827013427	-0.218428948	0.303258205	0.420151165	12.89231413	-1.480379355	11.88030821	1.254018005	-5.093647314	0.586169506
12.44	1.555567035	0.443236709	2.024319929	0.829131593	-0.213970854	0.298560239	0.421676985	13.05100029	-1.455831539	11.72833103	1.241207659	-5.128596147	0.589826344
12.4425	1.583062927	0.477755849	2.024081034	0.831269393	-0.209347259	0.293698784	0.423242094	13.21231778	-1.431788319	11.56766508	1.235021651	-5.179579698	0.594840975
12.445	1.610573231	0.512315034	2.023869117	0.833440417	-0.204529105	0.288651179	0.424835436	13.37677204	-1.40757149	11.39728392	1.243980497	-5.275860533	0.604115436
12.4475	1.638091061	0.546899308	2.023686655	0.835656838	-0.199492805	0.28339626	0.426440841	13.54472199	-1.382448839	11.21624635	1.270919091	-5.394452696	0.615571241
12.45	1.665605933	0.581489551	2.023536192	0.837925786	-0.194220256	0.277918586	0.428040701	13.71628428	-1.355775854	11.0238059	1.321736998	-5.558856223	0.630764964
12.4525	1.693113558	0.616075209	2.023418611	0.84024894	-0.188704923	0.272208268	0.429617079	13.89129449	-1.327096821	10.81947297	1.408514951	-5.808345021	0.650900087
12.455	1.720616776	0.650656195	2.02333229	0.842626179	-0.182944319	0.266256128	0.431158699	14.06951072	-1.296221934	10.60277196	1.498196045	-6.053685444	0.66687661
12.4575	1.748119799	0.685235695	2.023274925	0.845053475	-0.176934202	0.260051879	0.432660308	14.25067389	-1.263191089	10.37316219	1.59958284	-6.326965288	0.679697173
12.46	1.775625508	0.719817655	2.023243745	0.847522699	-0.170673931	0.253588921	0.434119865	14.43436562	-1.228234576	10.13023141	1.728078973	-6.674667422	0.690023233
12.4625	1.803137163	0.754407246	2.023234241	0.850024441	-0.164167867	0.246867733	0.435540359	14.6199658	-1.191781924	9.873782136	1.837384134	-6.97297043	0.694017178
12.465	1.830654437	0.789004845	2.023242139	0.852546437	-0.157421029	0.239889113	0.4369292	14.80680491	-1.154452838	9.603644983	1.945044915	-7.271920239	0.693442642
12.4675	1.858175434	0.823606925	2.023264927	0.855071374	-0.150440389	0.232653787	0.438300616	14.99415348	-1.117179234	9.319691857	2.047911432	-7.566831257	0.689839492
12.47	1.885694637	0.858205887	2.023303124	0.85757858	-0.143234585	0.225164514	0.439672352	15.18120174	-1.081069395	9.021903131	2.140793453	-7.853043278	0.683888242
12.4725	1.913206609	0.892800674	2.023359296	0.860054461	-0.135812001	0.217424431	0.441047911	15.36714773	-1.046694358	8.710324563	2.236116609	-8.180179403	0.675132744
12.475	1.94070924	0.927392611	2.023436182	0.862489816	-0.128185891	0.209439181	0.44241796	15.5511209	-1.014197655	8.385190015	2.299596477	-8.432889253	0.667015904
12.4775	1.968204038	0.961986657	2.02353449	0.864872714	-0.12037148	0.201214964	0.44377121	15.73221971	-0.983708221	8.046830225	2.345451484	-8.657856657	0.659374656
12.48	1.99569864	0.996595404	2.023653997	0.867191002	-0.112371312	0.192757405	0.445098152	15.90964369	-0.95530598	7.695427216	2.382185632	-8.892812649	0.652770537
12.4825	2.023200273	1.031229328	2.023794399	0.869434794	-0.104176341	0.18407101	0.446389502	16.08268558	-0.928966474	7.330990956	2.400863273	-9.064064906	0.650067406
12.485	2.050710899	1.065888242	2.02395411	0.871596164	-0.095773775	0.175163292	0.447632345	16.25061347	-0.904506869	6.953586318	2.412936782	-9.223425928	0.650089647
12.4875	2.078226624	1.100563237	2.024131554	0.873664197	-0.087156343	0.166042574	0.448814616	16.41263523	-0.881872625	6.563404688	2.425357692	-9.385281494	0.652103756
12.49	2.105737956	1.135237614	2.02432442	0.875623815	-0.078325108	0.156717501	0.449926695	16.56790295	-0.861212903	6.16079666	2.445807073	-9.561811081	0.656439092
12.4925	2.133239933	1.169899675	2.024530169	0.87746076	-0.069277675	0.1471987	0.450958273	16.71558968	-0.842622257	5.746154061	2.488441498	-9.793632044	0.66391797
12.495	2.16073408	1.204548293	2.024747194	0.879161998	-0.060015051	0.137500898	0.451897467	16.8548418	-0.826141301	5.320067174	2.543678124	-9.996632948	0.670589116
12.4975	2.188226592	1.239189872	2.024973846	0.880712699	-0.050544645	0.127642977	0.452736792	16.98477623	-0.811997719	4.883375826	2.620919311	-10.19634022	0.676579302
12.5	2.215720288	1.27382579	2.025209127	0.882097991	-0.040875047	0.117646263	0.453470815	17.10454977	-0.800478402	4.437051308	2.73549144	-10.41887331	0.684594569
12.5025	2.243213525	1.30845198	2.025453236	0.8833049	-0.031014844	0.10753117	0.454097048	17.21340429	-0.79192982	3.982069408	2.844953777	-10.58609659	0.692739259
12.505	2.270701926	1.343063646	2.02570661	0.88432693	-0.020972625	0.097314345	0.454612556	17.31069286	-0.786585944	3.519309691	2.963552712	-10.73620241	0.701390116
12.5075	2.298182056	1.377658419	2.025969686	0.885164185	-0.010756978	0.087008051	0.455015829	17.39586361	-0.784624017	3.04953515	3.111613574	-10.90199937	0.710346494
12.51	2.325649786	1.412236161	2.026242902	0.885817929	-0.000376491	0.076628219	0.455306614	17.46839629	-0.786224569	2.57366723	3.237144806	-11.03070966	0.715100785
12.5125	2.353105647	1.446802928	2.026526694	0.886289422	0.010160246	0.066183772	0.455486081	17.52785845	-0.79161921	2.092451629	3.361670204	-11.14927126	0.716431509
12.515	2.380556134	1.48136892	2.0268215	0.886579928	0.020844646	0.055676308	0.455554293	17.57388289	-0.801007366	1.606440662	3.483157887	-11.25720055	0.715687479
12.5175	2.408008223	1.51593526	2.027127756	0.886690708	0.031668121	0.045113611	0.455511247	17.60611195	-0.814555588	1.116418937	3.597663	-11.34890832	0.714147759
12.52	2.435465089	1.550499332	2.027445901	0.886623025	0.042622081	0.034504642	0.455356875	17.62423489	-0.832408025	0.623242189	3.721768435	-11.43681217	0.712713485
12.5225	2.462923361	1.585053673	2.027776371	0.88637814	0.053695647	0.023858664	0.455088848	17.62800189	-0.854617091	0.127834042	3.811029204	-11.490044	0.71156818
12.525	2.490378712	1.61959108	2.028119603	0.885957315	0.064866694	0.013191837	0.454706865	17.61723634	-0.881249038	-0.368473392	3.885094265	-11.52209367	0.709483832
12.5275	2.517824219	1.654101591	2.028476036	0.885361813	0.076098179	0.002525043	0.454214408	17.59188976	-0.91240999	-0.863961065	3.956682634	-11.53874307	0.70538968
12.53	2.545256943	1.688580165	2.028846514	0.884592895	0.087347399	-0.008130988	0.453615672	17.55205053	-0.948160233	-1.357156754	4.001140402	-11.53809375	0.700774893
12.5325	2.572674015	1.723022663	2.029233252	0.883651824	0.098563675	-0.018760137	0.452916205	17.4979638	-0.988484225	-1.846319201	4.028302798	-11.52767791	0.694508976
12.535	2.600074845	1.757428343	2.02963937	0.882539862	0.109693082	-0.029341368	0.452126394	17.43004948	-1.033398433	-2.329528941	4.040788073	-11.5092696	0.684427275
12.5375	2.627462618	1.791803471	2.030069902	0.88125827	0.120694317	-0.039849666	0.451255609	17.34888565	-1.082823989	-2.804977106	4.038162923	-11.48998902	0.674625313
12.54	2.654840652	1.826155916	2.030529961	0.879808311	0.131539287	-0.050264942	0.450305642	17.2551398	-1.136437955	-3.271294958	4.028230985	-11.46379195	0.665578658
12.5425	2.68221335	1.860492135	2.031024872	0.878191247	0.142202947	-0.060567665	0.449277552	17.14956284	-1.193868885	-3.727254899	4.016192497	-11.42910369	0.658926708
12.545	2.709588137	1.894820698	2.031561768	0.876408339	0.152661399	-0.070732452	0.44817429	17.03302417	-1.254769513	-4.171536888	4.001383777	-11.38178249	0.656087048
12.5475	2.736970494	1.929146551	2.032148115	0.874460851	0.162892793	-0.080728475	0.44700109	16.9065174	-1.318841248	-4.602757827	3.973337852	-11.30572472	0.656292052
12.55	2.764363195	1.963468546	2.032790798	0.872350044	0.172878322	-0.090518758	0.445762252	16.77117436	-1.385749948	-5.019487697	3.937201646	-11.22136092	0.659933184
12.5525	2.791763681	1.99777794	2.033495751	0.870079458	0.182608545	-0.100069795	0.44446214	16.62815263	-1.455180918	-5.420615112	3.884511609	-11.10844265	0.669410119
12.555	2.819164983	2.032066007	2.0342669	0.867662658	0.192076117	-0.10935385	0.443105899	16.47863187	-1.526703564	-5.805282117	3.797724651	-10.93154936	0.688307239
12.5575	2.846565548	2.066328648	2.035106994	0.865121707	0.201273693	-0.118349406	0.441701057	16.32379633	-1.599829701	-6.172843102	3.704493402	-10.74416881	0.708126483
12.56	2.873965998	2.10056007	2.036017182	0.862484196	0.210193926	-0.127043658	0.440259843	16.16478106	-1.674128818	-6.522910694	3.593384016	-10.51215659	0.726807021
12.5625	2.901363394	2.134749355	2.036998292	0.85977973	0.218829473	-0.135427166	0.438796303	16.00270637	-1.749189717	-6.855210247	3.448050987	-10.1852247	0.74069277
12.565	2.928748575	2.16888564	2.038051149	0.85703831	0.227172986	-0.143496394	0.437326565	15.83862961	-1.824656062	-7.169648441	3.323913957	-9.877334427	0.741793401
12.5675	2.956115501	2.20296123	2.03917658	0.854287429	0.235217122	-0.151249132	0.435868153	15.67357836	-1.900250132	-7.466187775	3.201879699	-9.539563885	0.730273677
12.57	2.983459967	2.23696935	2.040375411	0.851549857	0.242954533	-0.158683172	0.434436321	15.50854912	-1.975704176	-7.744844953	3.081107058	-9.182268724	0.708299067
12.5725	3.010782735	2.270909369	2.041648468	0.848841358	0.250377876	-0.165796304	0.433044975	15.3444857	-2.05083088	-8.005695187	2.959638927	-8.806331647	0.675665782
12.575	3.038090034	2.304786336	2.042996578	0.846170704	0.257479804	-0.17258632	0.431706181	15.18226484	-2.125512715	-8.248877085	2.813629494	-8.338521413	0.629822899
12.5775	3.065390726	2.33860911	2.044420567	0.843542999	0.264252972	-0.179051009	0.430425123	15.02269603	-2.199504776	-8.474622132	2.694189127	-7.937808304	0.591729014
12.58	3.092693917	2.372386148	2.045921261	0.840962808	0.270690035	-0.185188164	0.429203262	14.86653163	-2.272476475	-8.683214852	2.579505849	-7.527114338	0.558923049
12.5825	3.120003648	2.406119767	2.047499486	0.838434696	0.276783647	-0.190995574	0.428043763	14.71447494	-2.344158102	-8.874939434	2.451583443	-7.022787621	0.527890137
12.585	3.147317094	2.439804522	2.04915607	0.835963229	0.282526462	-0.196471032	0.426948986	14.56718245	-2.414269966	-9.050097554	2.353980758	-6.596167958	0.508299847
12.5875	3.174626215	2.473426961	2.050891836	0.833552971	0.287915389	-0.201612328	0.425919699	14.4252381	-2.482542356	-9.209047728	2.261365781	-6.173368926	0.492008171
12.59	3.201918803	2.506968143	2.052707078	0.831207842	0.292964271	-0.206419884	0.424953668	14.28901747	-2.548815414	-9.352382167	2.172247246	-5.76455415	0.475917295
12.5925	3.229188634	2.540413597	2.05460035	0.82892967	0.297699058	-0.210902639	0.42404748	14.15860768	-2.613079165	-9.481004782	2.090379889	-5.385338771	0.459527419
12.595	3.256436832	2.573758987	2.056569416	0.826719024	0.302157748	-0.215071374	0.423198608	14.03392354	-2.675513698	-9.595911946	2.006880472	-4.974920596	0.441183299
12.5975	3.283669258	2.607007059	2.058610077	0.824573633	0.306380644	-0.218938448	0.422408261	13.9147763	-2.736497284	-9.69807862	1.953265591	-4.6733625	0.427911762
12.6	3.310887715	2.640159301	2.060715703	0.822490404	0.310404915	-0.22252135	0.421676867	13.80085967	-2.796388984	-9.788539937	1.915470443	-4.414970287	0.415881758
12.6025	3.33808794	2.673212302	2.062878619	0.820466231	0.314259888	-0.225844053	0.421004377	13.69176716	-2.855471041	-9.868387137	1.882006076	-4.154486202	0.399801177
12.605	3.365263039	2.706161473	2.065092885	0.818496874	0.317974011	-0.228938987	0.420386013	13.5868952	-2.913921502	-9.938915073	1.858435154	-3.976574091	0.383633398
12.6075	3.392409578	2.739005803	2.067354222	0.816581313	0.321564388	-0.231839224	0.419815618	13.48569415	-2.971719588	-10.00130913	1.833164237	-3.834991043	0.364847142
12.61	3.419528546	2.771746966	2.069660126	0.814721607	0.32503945	-0.234574644	0.419285882	13.38772517	-3.028678628	-10.05658147	1.796301379	-3.700536973	0.341455962
12.6125	3.446624679	2.804390721	2.072009987	0.812921496	0.328402048	-0.237164489	0.418792571	13.29277835	-3.084611666	-10.1053872	1.759730999	-3.610377513	0.323355723
12.615	3.47369758	2.836937763	2.074404114	0.811186802	0.331646649	-0.239620255	0.41833357	13.20084748	-3.139269619	-10.14810097	1.72113464	-3.527265146	0.310898015
12.6175	3.500742566	2.869381633	2.076844378	0.809522557	0.334760481	-0.241949427	0.417909954	13.11203679	-3.192431895	-10.18492886	1.68524902	-3.436047502	0.307110978
12.62	3.527760421	2.901719944	2.079335192	0.807936151	0.337722767	-0.244153418	0.417519755	13.02661804	-3.243678585	-10.21591607	1.654329907	-3.323869553	0.314854809
12.6225	3.554753044	2.933950704	2.081880625	0.806432592	0.340516079	-0.246218261	0.417161024	12.94509531	-3.292669292	-10.24078898	1.616511628	-3.159095341	0.331341223
12.625	3.581720711	2.966068594	2.084483777	0.805014203	0.34311838	-0.248125936	0.416834649	12.86805066	-3.339144132	-10.25915609	1.574941936	-2.995393663	0.344067231
12.6275	3.60866475	2.998068175	2.087149348	0.803682841	0.345508094	-0.249861182	0.416547539	12.79600067	-3.383018395	-10.27065236	1.51330978	-2.803643491	0.349856912
12.63	3.635587025	3.029949546	2.089882778	0.802440359	0.347671571	-0.251406538	0.416307903	12.7294318	-3.424324989	-10.27490211	1.412559854	-2.542140727	0.347838375
12.6325	3.662489546	3.06171502	2.092687492	0.801288611	0.349599041	-0.25274488	0.41612726	12.66878332	-3.463224669	-10.27152759	1.309420299	-2.300299348	0.340269729
12.635	3.689371623	3.093362904	2.095564158	0.800229453	0.351288426	-0.253859532	0.416021038	12.61441989	-3.500057639	-10.2601565	1.192049897	-2.036972725	0.329560678
12.6375	3.716229032	3.124885869	2.098512144	0.799264738	0.352743145	-0.254741498	0.416001045	12.56649887	-3.535130407	-10.24064905	1.043137345	-1.701716492	0.316696367
12.64	3.743056639	3.156278063	2.101528515	0.798396321	0.353967998	-0.255390998	0.416073491	12.52496781	-3.568626174	-10.21312719	0.92021747	-1.412549125	0.307659218
12.6425	3.769850938	3.187536701	2.104609112	0.797626056	0.354971082	-0.255814407	0.416240469	12.48961471	-3.600661809	-10.17789219	0.80873528	-1.122606629	0.300982138
12.645	3.796612135	3.218662618	2.107749855	0.796955798	0.355766925	-0.256024941	0.416501022	12.46004009	-3.631345249	-10.13543968	0.712425932	-0.840090823	0.29569313
12.6475	3.823341461	3.249657598	2.11094653	0.796386766	0.356372994	-0.256040394	0.416850932	12.43572229	-3.660744853	-10.08639332	0.637089745	-0.577801086	0.29100269
12.65	3.850042415	3.280525335	2.114194285	0.795916584	0.356805945	-0.255882947	0.417282431	12.41602617	-3.688896497	-10.03149749	0.570914237	-0.297353383	0.285316199
12.6525	3.876721592	3.311271465	2.117487859	0.795535901	0.357092101	-0.255579938	0.417786428	12.40010204	-3.716018309	-9.971671144	0.534463427	-0.094529231	0.280476367
12.655	3.90338268	3.341898848	2.120821401	0.795227406	0.357270714	-0.255160642	0.418350805	12.38692358	-3.742509405	-9.907969922	0.51499832	0.078225848	0.27568604
12.6575	3.930030821	3.372414472	2.124190222	0.794969215	0.357387722	-0.254654801	0.418961161	12.37539299	-3.768843049	-9.84150521	0.508355255	0.254886102	0.270013801
12.66	3.956669329	3.402824685	2.127590738	0.794737796	0.357492801	-0.254090951	0.419600833	12.36442166	-3.795484395	-9.773384471	0.514405809	0.376630067	0.265446743
12.6625	3.983297872	3.433130462	2.131018975	0.794512923	0.357626188	-0.253502588	0.420250332	12.35294577	-3.822673136	-9.704786549	0.529713571	0.467212171	0.261283237
