%time,field.ax,field.ay,field.az,field.gx,field.gy,field.gz
1644287555603387328,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,0.0,0.125,0.0625
1644287555613885482,-0.05000000074505806,-0.019999999552965164,0.05999999865889549,0.3125,0.25,0.125
1644287555623419113,-0.03999999910593033,-0.019999999552965164,0.07999999821186066,0.0,-0.0625,-0.125
1644287555633153898,-0.029999999329447746,-0.019999999552965164,0.05999999865889549,0.0625,0.0625,0.125
1644287555644125740,-0.029999999329447746,0.0,0.07000000029802322,-0.125,0.0625,0.1875
1644287555653407907,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,0.0625,0.0625,0.0625
1644287555663626656,-0.029999999329447746,-0.029999999329447746,0.07999999821186066,-0.0625,0.0,0.0
1644287555673561808,-0.019999999552965164,-0.019999999552965164,0.07000000029802322,-0.125,0.125,0.0
1644287555684157824,-0.05999999865889549,-0.009999999776482582,0.10000000149011612,-0.125,0.125,0.0
1644287555695116763,-0.05000000074505806,0.0,0.07000000029802322,-0.0625,0.3125,0.0
1644287555704466494,-0.03999999910593033,0.0,0.07000000029802322,0.0625,0.0,-0.0625
1644287555717424636,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,0.0,0.1875,0.0
1644287555725181802,-0.05000000074505806,0.0,0.09000000357627869,0.0,0.0,-0.0625
1644287555733130980,-0.029999999329447746,0.0,0.05000000074505806,0.1875,0.0,0.0625
1644287555744296704,-0.03999999910593033,0.0,0.07999999821186066,-0.0625,0.0,-0.0625
1644287555753478950,-0.05000000074505806,-0.009999999776482582,0.09000000357627869,0.0625,0.1875,0.0
1644287555764298669,-0.019999999552965164,-0.009999999776482582,0.05000000074505806,0.125,0.0,0.0625
1644287555773171143,-0.05000000074505806,-0.05000000074505806,0.07999999821186066,0.125,0.1875,-0.0625
1644287555783102726,-0.05000000074505806,-0.009999999776482582,0.07999999821186066,0.125,0.1875,-0.0625
1644287555793904259,-0.029999999329447746,0.0,0.07999999821186066,0.0,-0.0625,0.125
1644287555807649262,-0.03999999910593033,-0.009999999776482582,0.10000000149011612,-0.0625,0.1875,-0.0625
1644287555813618884,-0.05000000074505806,0.0,0.07999999821186066,0.1875,0.3125,0.0625
1644287555823276826,-0.05000000074505806,0.0,0.07000000029802322,0.0625,-0.0625,0.0625
1644287555833444306,-0.03999999910593033,-0.009999999776482582,0.09000000357627869,0.1875,0.0,0.0625
1644287555843908699,-0.05999999865889549,-0.009999999776482582,0.09000000357627869,-0.0625,0.1875,-0.0625
1644287555853327322,-0.05000000074505806,-0.019999999552965164,0.07000000029802322,0.0,-0.0625,0.0625
1644287555863616060,-0.03999999910593033,-0.009999999776482582,0.07000000029802322,0.125,0.25,-0.0625
1644287555873099181,-0.03999999910593033,-0.029999999329447746,0.07000000029802322,0.0625,0.0625,0.0
1644287555883281661,-0.03999999910593033,0.0,0.07000000029802322,0.125,-0.0625,0.0625
1644287555894478660,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,-0.0625,-0.125,0.125
1644287555903916965,-0.05999999865889549,-0.019999999552965164,0.07000000029802322,0.0,0.0625,0.0
1644287555913837588,-0.03999999910593033,-0.019999999552965164,0.03999999910593033,0.0,0.0625,0.0
1644287555923060976,-0.029999999329447746,-0.009999999776482582,0.07000000029802322,0.0,0.0625,0.0625
1644287555934019653,-0.05999999865889549,-0.019999999552965164,0.07000000029802322,0.0,0.0,-0.125
1644287555945787106,-0.03999999910593033,0.0,0.07000000029802322,-0.125,-0.3125,0.0625
1644287555952967556,-0.05000000074505806,-0.009999999776482582,0.09000000357627869,0.0625,0.0625,0.125
1644287555963665223,-0.03999999910593033,-0.009999999776482582,0.029999999329447746,0.1875,0.25,-0.125
1644287555972973549,-0.029999999329447746,0.0,0.09000000357627869,0.1875,0.0,0.0625
1644287555983332851,-0.05000000074505806,-0.009999999776482582,0.07999999821186066,0.25,0.125,0.0
1644287555994079310,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,0.0625,0.125,0.0625
1644287556003685884,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,-0.125,-0.0625,0.125
1644287556013080693,-0.019999999552965164,0.0,0.07000000029802322,0.0625,0.125,0.125
1644287556023601314,-0.029999999329447746,-0.009999999776482582,0.07000000029802322,0.0625,0.0,-0.0625
1644287556033056407,-0.05000000074505806,-0.009999999776482582,0.09000000357627869,0.0625,-0.125,0.0625
1644287556043970398,-0.03999999910593033,-0.009999999776482582,0.07999999821186066,0.0,-0.25,0.125
1644287556053548322,-0.029999999329447746,0.0,0.10000000149011612,-0.125,0.125,0.0
1644287556063215315,-0.05000000074505806,-0.019999999552965164,0.07000000029802322,0.0625,-0.125,0.125
1644287556073043430,-0.05999999865889549,-0.009999999776482582,0.07000000029802322,0.0,0.0625,-0.0625
1644287556083130343,-0.03999999910593033,-0.009999999776482582,0.07999999821186066,0.0,0.0625,-0.0625
1644287556093280656,-0.029999999329447746,-0.019999999552965164,0.09000000357627869,-0.125,0.125,0.0
1644287556102954028,-0.03999999910593033,-0.009999999776482582,0.05000000074505806,0.0,0.125,-0.125
1644287556113475234,-0.03999999910593033,-0.019999999552965164,0.05999999865889549,0.0,0.0,0.0
1644287556123264387,-0.029999999329447746,-0.019999999552965164,0.07999999821186066,0.0,0.0,0.0
1644287556134081997,-0.05000000074505806,0.0,0.07000000029802322,0.0,0.0,0.0
1644287556143311510,-0.05000000074505806,-0.009999999776482582,0.07999999821186066,-0.0625,-0.3125,0.0625
1644287556153814744,-0.03999999910593033,-0.029999999329447746,0.09000000357627869,-0.125,-0.0625,0.0625
1644287556164168886,-0.029999999329447746,-0.029999999329447746,0.05999999865889549,0.125,0.125,0.125
1644287556172907229,-0.05000000074505806,-0.029999999329447746,0.05999999865889549,0.0625,0.0,0.125
1644287556183365106,-0.019999999552965164,-0.029999999329447746,0.09000000357627869,0.125,-0.0625,-0.0625
1644287556193484635,-0.03999999910593033,-0.009999999776482582,0.07999999821186066,0.0625,0.0,-0.0625
1644287556203925516,-0.029999999329447746,0.0,0.07000000029802322,0.0625,0.1875,-0.125
1644287556213199073,-0.03999999910593033,-0.019999999552965164,0.07999999821186066,0.125,0.25,0.0625
1644287556223054560,-0.03999999910593033,-0.009999999776482582,0.07000000029802322,0.0625,0.0625,0.0
1644287556233237815,-0.029999999329447746,-0.009999999776482582,0.07999999821186066,0.125,0.125,0.125
1644287556243345337,-0.029999999329447746,-0.009999999776482582,0.07000000029802322,0.0,-0.125,0.1875
1644287556253559616,-0.05000000074505806,-0.029999999329447746,0.05999999865889549,0.0625,0.0625,0.0
1644287556263890076,-0.03999999910593033,-0.009999999776482582,0.07000000029802322,0.0,0.125,0.0625
1644287556275535635,-0.03999999910593033,-0.009999999776482582,0.07999999821186066,-0.0625,0.0,0.125
1644287556283594873,-0.029999999329447746,0.0,0.05999999865889549,-0.125,0.0625,0.0
1644287556296437846,-0.05999999865889549,0.0,0.07000000029802322,0.0,-0.1875,0.0
1644287556303850474,-0.05000000074505806,0.0,0.07999999821186066,0.0625,0.0,0.0
1644287556316028977,-0.029999999329447746,-0.029999999329447746,0.07000000029802322,0.0625,0.1875,0.0625
1644287556322911715,-0.03999999910593033,-0.009999999776482582,0.07000000029802322,0.25,0.0625,0.0625
1644287556333254436,-0.03999999910593033,-0.019999999552965164,0.07999999821186066,0.1875,0.3125,0.0625
1644287556344180559,-0.029999999329447746,-0.009999999776482582,0.09000000357627869,-0.0625,0.0,0.0
1644287556353897943,-0.05000000074505806,0.0,0.07000000029802322,-0.1875,-0.125,0.0
1644287556363652882,-0.05999999865889549,0.0,0.07000000029802322,0.0,-0.1875,0.0625
1644287556372999530,-0.029999999329447746,0.0,0.05999999865889549,0.0,0.0,0.0
1644287556383507777,-0.03999999910593033,0.0,0.07999999821186066,0.0,0.0625,0.125
1644287556394087382,-0.029999999329447746,0.0,0.07000000029802322,-0.0625,0.25,0.0625
1644287556403413673,-0.03999999910593033,-0.029999999329447746,0.07999999821186066,0.125,0.0625,0.0625
1644287556413249911,-0.029999999329447746,-0.029999999329447746,0.07999999821186066,0.0,0.0,-0.0625
1644287556422882318,-0.019999999552965164,0.0,0.07000000029802322,0.1875,0.0,0.0625
1644287556433004060,-0.029999999329447746,0.0,0.09000000357627869,0.1875,0.0,0.1875
1644287556444296519,-0.029999999329447746,0.0,0.07999999821186066,0.0,0.125,0.0
1644287556453571480,-0.07000000029802322,0.0,0.07999999821186066,-0.0625,-0.0625,-0.0625
1644287556462891611,-0.03999999910593033,0.0,0.05999999865889549,0.125,-0.125,0.0625
1644287556473571990,-0.03999999910593033,-0.009999999776482582,0.05999999865889549,0.1875,-0.125,-0.0625
1644287556483054527,-0.05000000074505806,-0.029999999329447746,0.07000000029802322,-0.125,0.0625,0.0
1644287556493056121,-0.03999999910593033,-0.029999999329447746,0.07999999821186066,0.125,0.1875,0.0
1644287556503712321,-0.029999999329447746,-0.009999999776482582,0.10000000149011612,0.125,0.1875,0.0
1644287556513364029,-0.029999999329447746,0.0,0.05999999865889549,-0.0625,-0.0625,0.125
1644287556523149521,-0.05000000074505806,0.0,0.05999999865889549,0.0625,-0.125,0.0625
1644287556533496293,-0.03999999910593033,-0.009999999776482582,0.07999999821186066,0.1875,-0.0625,0.0
1644287556543676357,-0.029999999329447746,-0.029999999329447746,0.10000000149011612,0.125,-0.25,0.125
1644287556553048865,-0.03999999910593033,-0.019999999552965164,0.09000000357627869,0.0625,0.0,0.0625
1644287556563236031,-0.03999999910593033,0.0,0.05999999865889549,0.0625,0.1875,-0.0625
1644287556573281950,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,-0.125,-0.0625,0.0
1644287556583393134,-0.05999999865889549,-0.019999999552965164,0.07000000029802322,0.0,-0.0625,0.0625
1644287556594401289,-0.03999999910593033,-0.029999999329447746,0.07999999821186066,0.0,0.0,0.0
1644287556603265975,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,-0.125,-0.125,-0.0625
1644287556615793970,-0.029999999329447746,-0.009999999776482582,0.05000000074505806,0.125,0.0625,0.125
1644287556623401574,-0.029999999329447746,0.0,0.07000000029802322,0.0,0.125,0.0
1644287556634083915,-0.029999999329447746,-0.019999999552965164,0.07999999821186066,0.0625,-0.0625,0.0
1644287556643946017,-0.029999999329447746,-0.009999999776482582,0.09000000357627869,0.0,0.0,0.0
1644287556652962190,-0.03999999910593033,0.009999999776482582,0.07999999821186066,0.0,0.0,0.0
1644287556664289442,-0.03999999910593033,-0.019999999552965164,0.03999999910593033,-0.0625,0.0,0.0
1644287556672870717,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,0.1875,0.125,0.125
1644287556684091054,-0.03999999910593033,0.0,0.07000000029802322,-0.125,-0.1875,0.0625
1644287556693740856,-0.029999999329447746,0.0,0.09000000357627869,-0.125,0.0,0.0625
1644287556702956452,-0.029999999329447746,-0.019999999552965164,0.05999999865889549,-0.25,0.0625,-0.125
1644287556713390974,-0.05000000074505806,0.0,0.05000000074505806,0.125,-0.0625,-0.1875
1644287556723210334,-0.03999999910593033,-0.05000000074505806,0.07000000029802322,0.0625,0.1875,0.0
1644287556733345170,-0.03999999910593033,-0.029999999329447746,0.05999999865889549,-0.1875,0.0625,-0.0625
1644287556743435146,-0.05000000074505806,-0.019999999552965164,0.07000000029802322,0.0,0.0625,-0.0625
1644287556754022792,-0.03999999910593033,-0.029999999329447746,0.07000000029802322,-0.0625,0.0,0.125
1644287556763578632,-0.05000000074505806,0.009999999776482582,0.05000000074505806,0.125,0.3125,-0.125
1644287556773283732,-0.03999999910593033,0.0,0.07999999821186066,-0.0625,0.125,0.0
1644287556783777797,-0.03999999910593033,-0.009999999776482582,0.07999999821186066,-0.0625,0.0625,0.0
1644287556793629752,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,0.0,-0.0625,0.125
1644287556804262122,-0.029999999329447746,-0.019999999552965164,0.07000000029802322,0.1875,0.25,0.125
1644287556813794626,-0.019999999552965164,-0.019999999552965164,0.07000000029802322,0.1875,0.125,0.0625
1644287556823276667,-0.03999999910593033,-0.009999999776482582,0.05000000074505806,-0.0625,0.0625,0.0625
1644287556833275374,-0.019999999552965164,-0.029999999329447746,0.07999999821186066,-0.1875,0.0625,-0.125
1644287556843522772,-0.05000000074505806,-0.029999999329447746,0.07000000029802322,-0.0625,0.125,0.0625
1644287556853560960,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,0.1875,0.25,0.0
1644287556863284460,-0.05000000074505806,-0.009999999776482582,0.05000000074505806,0.0625,0.125,0.125
1644287556872997925,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,-0.125,0.0625,0.0
1644287556883535807,-0.029999999329447746,-0.009999999776482582,0.09000000357627869,-0.0625,-0.125,0.125
1644287556894440545,-0.05000000074505806,0.0,0.05999999865889549,-0.125,0.0,-0.0625
1644287556909108465,-0.03999999910593033,0.0,0.07000000029802322,-0.125,0.125,-0.125
1644287556914499998,-0.05000000074505806,-0.019999999552965164,0.09000000357627869,0.125,0.125,0.0
1644287556923389692,-0.029999999329447746,-0.019999999552965164,0.05000000074505806,0.0,0.0,0.0625
1644287556933327308,-0.03999999910593033,-0.029999999329447746,0.07999999821186066,0.0625,0.0625,0.0625
1644287556943197213,-0.05000000074505806,-0.009999999776482582,0.05999999865889549,-0.0625,0.0,0.0
1644287556953014776,-0.029999999329447746,-0.019999999552965164,0.05999999865889549,0.0,-0.125,-0.0625
1644287556963313947,-0.05000000074505806,-0.029999999329447746,0.05999999865889549,0.0,-0.125,0.0625
1644287556972849397,-0.029999999329447746,-0.009999999776482582,0.07000000029802322,0.0,-0.0625,0.0
1644287556983402718,-0.029999999329447746,-0.009999999776482582,0.05000000074505806,-0.0625,-0.0625,0.0625
1644287556994404441,-0.029999999329447746,-0.029999999329447746,0.07000000029802322,0.0,0.1875,0.0
1644287557003636017,-0.029999999329447746,-0.029999999329447746,0.07999999821186066,-0.0625,0.1875,-0.0625
1644287557013042405,-0.029999999329447746,-0.019999999552965164,0.07999999821186066,0.0625,0.3125,0.0
1644287557022910998,-0.03999999910593033,-0.009999999776482582,0.07000000029802322,-0.125,0.125,-0.125
1644287557033532086,-0.03999999910593033,0.0,0.07999999821186066,-0.0625,0.1875,-0.0625
1644287557043268909,-0.029999999329447746,-0.009999999776482582,0.09000000357627869,-0.0625,-0.0625,0.0625
1644287557053327777,-0.03999999910593033,-0.009999999776482582,0.05999999865889549,0.0,-0.125,0.0
1644287557063096302,-0.029999999329447746,-0.029999999329447746,0.05999999865889549,0.0,0.1875,-0.0625
1644287557074525305,-0.03999999910593033,0.0,0.07000000029802322,-0.0625,0.1875,0.0625
1644287557083617783,-0.05000000074505806,0.0,0.09000000357627869,0.0,0.0625,0.0
1644287557094023843,-0.05000000074505806,0.0,0.07000000029802322,0.0,0.125,-0.0625
1644287557103590048,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,-0.1875,-0.375,0.0
1644287557114335934,-0.029999999329447746,-0.019999999552965164,0.05000000074505806,0.125,0.0625,0.0
1644287557123268340,-0.03999999910593033,0.0,0.07000000029802322,0.0625,0.0,-0.125
1644287557133268606,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,-0.125,0.0,0.0
1644287557143013698,-0.029999999329447746,-0.009999999776482582,0.07999999821186066,0.0625,0.0,0.0
1644287557153291402,-0.05000000074505806,-0.019999999552965164,0.07000000029802322,0.0625,-0.0625,-0.0625
1644287557164197071,-0.05000000074505806,-0.019999999552965164,0.05000000074505806,0.0625,-0.125,0.0
1644287557173271581,-0.05000000074505806,0.0,0.07000000029802322,0.0625,-0.0625,-0.0625
1644287557183645172,-0.05999999865889549,0.0,0.05999999865889549,0.0625,-0.0625,-0.0625
1644287557193368768,-0.05000000074505806,-0.009999999776482582,0.09000000357627869,-0.0625,-0.0625,-0.0625
1644287557203028193,-0.03999999910593033,0.0,0.11999999731779099,0.0625,0.0,0.0
1644287557213179196,-0.05000000074505806,0.0,0.07000000029802322,-0.0625,0.0,0.125
1644287557223266931,-0.029999999329447746,-0.009999999776482582,0.09000000357627869,-0.1875,0.0,0.0625
1644287557233183388,-0.05000000074505806,-0.009999999776482582,0.07999999821186066,-0.0625,0.0625,0.125
1644287557243028466,-0.05999999865889549,-0.019999999552965164,0.07999999821186066,-0.125,-0.125,-0.0625
1644287557253342759,-0.03999999910593033,0.0,0.07000000029802322,-0.0625,-0.1875,0.25
1644287557262954656,-0.03999999910593033,-0.029999999329447746,0.029999999329447746,0.0,-0.25,0.0625
1644287557273932966,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,0.0,0.0,0.0625
1644287557283536508,-0.05000000074505806,0.0,0.07999999821186066,-0.0625,0.0,0.0625
1644287557293017047,-0.05999999865889549,-0.009999999776482582,0.05999999865889549,0.125,0.125,0.0
1644287557303900453,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,0.0,-0.0625,0.0625
1644287557313728910,-0.03999999910593033,0.0,0.03999999910593033,0.0,0.3125,0.0625
1644287557323264777,-0.03999999910593033,0.0,0.07000000029802322,0.125,0.1875,0.0625
1644287557333714559,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,0.125,-0.125,-0.125
1644287557342850340,-0.029999999329447746,-0.009999999776482582,0.07000000029802322,0.0,0.1875,-0.125
1644287557353129055,-0.03999999910593033,-0.019999999552965164,0.03999999910593033,0.0,0.1875,-0.125
1644287557363250185,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,-0.0625,0.125,0.125
1644287557373489152,-0.03999999910593033,-0.009999999776482582,0.05999999865889549,-0.125,-0.1875,0.125
1644287557383516722,-0.019999999552965164,-0.009999999776482582,0.05999999865889549,-0.0625,0.1875,0.0
1644287557393447772,-0.029999999329447746,0.0,0.07999999821186066,0.0,0.0,0.0
1644287557403523978,-0.05000000074505806,0.0,0.029999999329447746,0.0,0.0,0.0
1644287557414033884,-0.03999999910593033,-0.019999999552965164,0.05000000074505806,-0.125,0.0,0.0
1644287557423549160,-0.03999999910593033,-0.029999999329447746,0.05999999865889549,0.125,0.0,-0.125
1644287557434069801,-0.029999999329447746,-0.019999999552965164,0.07999999821186066,0.125,0.25,0.125
1644287557443230781,-0.029999999329447746,-0.009999999776482582,0.07999999821186066,0.0,0.0625,-0.0625
1644287557453309598,-0.05000000074505806,-0.019999999552965164,0.07999999821186066,0.0,0.0625,-0.0625
1644287557464575915,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,-0.0625,-0.0625,0.125
1644287557473629370,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,-0.0625,0.25,-0.0625
1644287557483473199,-0.03999999910593033,-0.019999999552965164,0.05999999865889549,-0.0625,0.25,0.0625
1644287557494308536,-0.03999999910593033,-0.009999999776482582,0.07000000029802322,-0.0625,0.0625,0.0
1644287557512375963,-0.029999999329447746,-0.029999999329447746,0.07999999821186066,-0.125,0.0,0.0625
1644287557513021580,-0.03999999910593033,0.0,0.07999999821186066,-0.125,0.0,0.0
1644287557525004077,-0.05000000074505806,0.0,0.07999999821186066,-0.1875,-0.1875,0.125
1644287557537194330,-0.029999999329447746,0.0,0.10999999940395355,-0.0625,-0.25,-0.0625
1644287557543050046,-0.03999999910593033,-0.019999999552965164,0.10000000149011612,-0.125,0.0,0.0
1644287557553444354,-0.029999999329447746,0.0,0.07999999821186066,0.0,0.0,0.0625
1644287557563199850,-0.03999999910593033,0.0,0.07999999821186066,0.0,0.0625,0.125
1644287557573816716,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,0.0,-0.125,-0.0625
1644287557583493272,-0.03999999910593033,0.0,0.07000000029802322,0.0,0.0,0.1875
1644287557595346163,-0.03999999910593033,-0.019999999552965164,0.10000000149011612,0.0625,-0.0625,0.0
1644287557610495867,-0.019999999552965164,0.0,0.07999999821186066,-0.0625,-0.125,0.0
1644287557613335095,-0.019999999552965164,-0.009999999776482582,0.03999999910593033,0.0,-0.0625,-0.0625
1644287557623337559,-0.05000000074505806,-0.019999999552965164,0.07000000029802322,-0.25,-0.0625,0.0625
1644287557635273103,-0.05000000074505806,-0.009999999776482582,0.10000000149011612,0.0,0.125,-0.0625
1644287557643805429,-0.03999999910593033,0.0,0.09000000357627869,0.1875,0.0625,0.125
1644287557662448145,-0.05999999865889549,-0.019999999552965164,0.09000000357627869,0.0625,0.1875,0.0
1644287557663166447,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,0.0625,0.1875,-0.125
1644287557676030880,-0.03999999910593033,-0.009999999776482582,0.07000000029802322,0.0,-0.1875,0.0
1644287557685264484,-0.03999999910593033,-0.009999999776482582,0.09000000357627869,-0.125,0.0625,0.0625
1644287557701930762,-0.029999999329447746,-0.009999999776482582,0.09000000357627869,-0.1875,-0.0625,-0.0625
1644287557709925048,-0.03999999910593033,0.009999999776482582,0.05999999865889549,-0.0625,-0.125,0.0625
1644287557713904714,-0.05000000074505806,-0.009999999776482582,0.05000000074505806,0.125,0.1875,0.0
1644287557723602862,-0.03999999910593033,0.0,0.05000000074505806,0.125,0.1875,0.0
1644287557734382782,-0.03999999910593033,-0.009999999776482582,0.07000000029802322,-0.125,0.3125,0.0625
1644287557744102400,-0.05999999865889549,-0.019999999552965164,0.07999999821186066,-0.0625,-0.1875,0.125
1644287557753415555,-0.029999999329447746,-0.009999999776482582,0.10000000149011612,-0.0625,-0.0625,-0.125
1644287557768654255,-0.05000000074505806,-0.019999999552965164,0.05999999865889549,0.0,-0.0625,-0.0625
1644287557775857266,-0.03999999910593033,-0.019999999552965164,0.09000000357627869,0.0,0.125,0.0
1644287557784114164,-0.05999999865889549,-0.019999999552965164,0.07000000029802322,-0.0625,0.0,0.1875
1644287557807628450,-0.019999999552965164,-0.009999999776482582,0.10000000149011612,-0.0625,0.0625,0.125
1644287557807646739,-0.05999999865889549,-0.019999999552965164,0.07999999821186066,-0.0625,-0.0625,0.0625
1644287557819663956,-0.029999999329447746,-0.009999999776482582,0.05999999865889549,-0.125,-0.25,0.0
1644287557827613823,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,-0.0625,-0.25,0.0
1644287557833863108,-0.029999999329447746,-0.019999999552965164,0.07000000029802322,0.0625,-0.0625,0.0625
1644287557844416184,-0.029999999329447746,0.0,0.07999999821186066,-0.125,-0.125,0.0625
1644287557859356095,-0.019999999552965164,-0.009999999776482582,0.10000000149011612,-0.1875,-0.125,0.0
1644287557876147971,-0.05000000074505806,0.0,0.05999999865889549,0.0,0.125,-0.125
1644287557876485059,-0.03999999910593033,-0.009999999776482582,0.10000000149011612,0.0625,0.1875,0.0
1644287557883971693,-0.03999999910593033,-0.009999999776482582,0.09000000357627869,-0.0625,-0.0625,0.0625
1644287557894942309,-0.029999999329447746,0.0,0.07999999821186066,0.0625,0.125,-0.0625
1644287557909156492,-0.05000000074505806,0.019999999552965164,0.07000000029802322,-0.25,-0.3125,0.125
1644287557913432897,-0.05000000074505806,0.0,0.07999999821186066,-0.125,-0.25,0.1875
1644287557927374909,-0.05000000074505806,-0.009999999776482582,0.07999999821186066,0.0,-0.0625,0.0
1644287557935151656,-0.03999999910593033,-0.019999999552965164,0.07999999821186066,-0.0625,-0.125,0.125
1644287557945510368,-0.03999999910593033,0.0,0.07000000029802322,-0.0625,0.1875,0.0625
1644287557960057708,-0.029999999329447746,-0.009999999776482582,0.07999999821186066,0.0,0.125,-0.0625
1644287557963385745,-0.05000000074505806,-0.009999999776482582,0.05000000074505806,0.125,0.1875,-0.0625
1644287557973774225,-0.029999999329447746,-0.029999999329447746,0.07000000029802322,0.125,0.0625,0.0625
1644287557984669302,-0.07000000029802322,0.009999999776482582,0.07000000029802322,0.0625,0.1875,0.0
1644287557994461004,-0.05000000074505806,-0.019999999552965164,0.05999999865889549,-0.0625,0.0625,0.0625
1644287558011682052,-0.029999999329447746,-0.019999999552965164,0.09000000357627869,-0.0625,0.0625,0.0625
1644287558013722393,-0.05000000074505806,0.0,0.05000000074505806,-0.0625,-0.375,-0.0625
1644287558023850071,-0.05999999865889549,-0.029999999329447746,0.05000000074505806,0.125,-0.0625,0.0
1644287558033898798,-0.05000000074505806,0.0,0.07999999821186066,-0.0625,-0.125,0.0625
1644287558043176468,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,-0.0625,0.1875,0.0
1644287558053961490,-0.029999999329447746,0.0,0.07000000029802322,0.0625,-0.0625,0.0
1644287558065591098,-0.03999999910593033,-0.009999999776482582,0.07000000029802322,0.0,0.125,-0.125
1644287558073208175,-0.029999999329447746,-0.009999999776482582,0.07000000029802322,0.0625,0.125,0.0625
1644287558085877016,-0.029999999329447746,-0.009999999776482582,0.07999999821186066,-0.125,-0.0625,0.0
1644287558095291496,-0.03999999910593033,0.0,0.09000000357627869,-0.1875,0.0,0.0
1644287558108321233,-0.05999999865889549,0.0,0.07000000029802322,-0.1875,-0.0625,0.0
1644287558113173718,-0.029999999329447746,-0.019999999552965164,0.07999999821186066,0.125,0.125,-0.1875
1644287558126024895,-0.03999999910593033,-0.009999999776482582,0.07999999821186066,0.0625,-0.1875,0.0625
1644287558140531067,-0.029999999329447746,-0.009999999776482582,0.07000000029802322,-0.1875,-0.125,0.0
1644287558144626831,-0.03999999910593033,-0.009999999776482582,0.07000000029802322,-0.1875,0.0625,-0.0625
1644287558153299862,-0.019999999552965164,0.0,0.07000000029802322,-0.125,0.0,0.0
1644287558169857054,-0.03999999910593033,0.0,0.05999999865889549,-0.0625,-0.125,0.0625
1644287558173311575,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,0.0,0.1875,-0.125
1644287558185022723,-0.029999999329447746,-0.029999999329447746,0.07000000029802322,-0.0625,-0.25,0.0625
1644287558196730654,-0.03999999910593033,-0.029999999329447746,0.07000000029802322,0.0625,0.0625,0.0625
1644287558204022210,-0.03999999910593033,-0.009999999776482582,0.09000000357627869,-0.0625,-0.25,0.0625
1644287558213803204,-0.05000000074505806,0.0,0.05999999865889549,-0.0625,0.0,0.0
1644287558224133787,-0.05000000074505806,-0.019999999552965164,0.07000000029802322,0.0625,0.125,0.125
1644287558234007618,-0.019999999552965164,-0.019999999552965164,0.07999999821186066,0.0,-0.0625,-0.125
1644287558243722109,-0.029999999329447746,-0.019999999552965164,0.07000000029802322,-0.0625,0.0,0.0
1644287558253703026,-0.05000000074505806,-0.009999999776482582,0.09000000357627869,-0.0625,0.0,0.0
1644287558263562545,-0.05000000074505806,0.0,0.05000000074505806,-0.125,-0.1875,0.0
1644287558274309996,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,-0.1875,0.0625,0.0625
1644287558283905883,-0.03999999910593033,0.0,0.10000000149011612,-0.125,0.0,0.0625
1644287558293098615,-0.029999999329447746,0.009999999776482582,0.07999999821186066,-0.125,0.1875,0.0625
1644287558304232825,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,-0.125,0.1875,0.1875
1644287558314040846,-0.05000000074505806,-0.019999999552965164,0.05999999865889549,-0.0625,-0.1875,-0.125
1644287558326187644,-0.029999999329447746,0.0,0.05999999865889549,-0.0625,0.0,-0.0625
1644287558333520144,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,-0.0625,0.0625,0.0
1644287558348897438,-0.019999999552965164,-0.019999999552965164,0.07999999821186066,-0.125,-0.1875,-0.0625
1644287558353056195,-0.05000000074505806,-0.009999999776482582,0.09000000357627869,-0.1875,0.0,0.0
1644287558364341098,-0.029999999329447746,-0.019999999552965164,0.05000000074505806,-0.0625,-0.0625,0.0
1644287558373893865,-0.05000000074505806,-0.009999999776482582,0.07999999821186066,0.0,0.0625,0.125
1644287558384047765,-0.029999999329447746,0.0,0.10000000149011612,0.0625,-0.125,0.0625
1644287558393667951,-0.019999999552965164,0.0,0.05999999865889549,0.0625,0.0,-0.0625
1644287558403319970,-0.03999999910593033,0.0,0.07000000029802322,0.0625,0.0625,0.0
