%time,field.ax,field.ay,field.az,field.gx,field.gy,field.gz,field.sysCal,field.accelCal,field.gyroCal,field.magCal,field.dt
1650908645926133797,-0.019999999552965164,-0.10000000149011612,-0.07000000029802322,0.0,-0.125,0.0,3.0,3.0,3.0,3.0,6.0
1650908645945828099,-0.019999999552965164,-0.10000000149011612,-0.05000000074505806,-0.0625,0.0,0.0,3.0,3.0,3.0,3.0,12.0
1650908645962853853,0.0,-0.11999999731779099,-0.05999999865889549,0.0,0.0625,-0.1875,3.0,3.0,3.0,3.0,6.0
1650908645973721279,0.0,-0.10000000149011612,-0.05999999865889549,-0.1875,0.0,0.0625,3.0,3.0,3.0,3.0,11.0
1650908645988081234,-0.019999999552965164,-0.11999999731779099,-0.07000000029802322,-0.125,0.0625,0.0,3.0,3.0,3.0,3.0,12.0
1650908646001378519,-0.009999999776482582,-0.09000000357627869,-0.05999999865889549,-0.0625,0.125,0.0,3.0,3.0,3.0,3.0,15.0
1650908646020116777,-0.019999999552965164,-0.09000000357627869,-0.07999999821186066,-0.125,0.0,0.0,3.0,3.0,3.0,3.0,14.0
1650908646039160817,-0.009999999776482582,-0.11999999731779099,-0.10000000149011612,0.0,-0.125,0.0625,3.0,3.0,3.0,3.0,7.0
1650908646061169482,-0.019999999552965164,-0.10000000149011612,-0.05999999865889549,0.0625,0.0,0.0625,3.0,3.0,3.0,3.0,12.0
1650908646076814770,0.0,-0.10999999940395355,-0.09000000357627869,0.0625,-0.25,-0.125,3.0,3.0,3.0,3.0,6.0
1650908646084540667,0.0,-0.09000000357627869,-0.07000000029802322,-0.125,-0.0625,-0.125,3.0,3.0,3.0,3.0,11.0
1650908646098920450,-0.019999999552965164,-0.10999999940395355,-0.05999999865889549,0.0625,0.125,0.0,3.0,3.0,3.0,3.0,5.0
1650908646112909513,0.0,-0.10000000149011612,-0.07999999821186066,0.0,-0.0625,0.0,3.0,3.0,3.0,3.0,12.0
1650908646127235260,0.0,-0.10000000149011612,-0.09000000357627869,-0.125,0.0625,0.0,3.0,3.0,3.0,3.0,12.0
1650908646141669791,0.0,-0.10000000149011612,-0.05999999865889549,0.0,0.0,-0.0625,3.0,3.0,3.0,3.0,4.0
1650908646155814378,-0.029999999329447746,-0.09000000357627869,-0.05999999865889549,0.0,-0.1875,-0.125,3.0,3.0,3.0,3.0,12.0
1650908646174226340,-0.009999999776482582,-0.07999999821186066,-0.07999999821186066,0.0625,0.0,0.0,3.0,3.0,3.0,3.0,6.0
1650908646184075762,-0.019999999552965164,-0.10999999940395355,-0.07999999821186066,0.125,-0.0625,-0.0625,3.0,3.0,3.0,3.0,11.0
1650908646198071919,-0.019999999552965164,-0.07999999821186066,-0.05000000074505806,-0.0625,-0.0625,0.0,3.0,3.0,3.0,3.0,12.0
1650908646211865674,0.0,-0.09000000357627869,-0.07999999821186066,0.0625,-0.125,0.0625,3.0,3.0,3.0,3.0,16.0
1650908646230535325,-0.029999999329447746,-0.10000000149011612,-0.10000000149011612,-0.0625,0.0,0.0,3.0,3.0,3.0,3.0,13.0
1650908646253046514,0.0,-0.09000000357627869,-0.07000000029802322,-0.0625,0.0,0.0,3.0,3.0,3.0,3.0,4.0
1650908646257548764,-0.009999999776482582,-0.10000000149011612,-0.07000000029802322,0.0,0.0625,0.0,3.0,3.0,3.0,3.0,13.0
1650908646268253307,-0.009999999776482582,-0.10000000149011612,-0.07999999821186066,0.125,0.125,0.0,3.0,3.0,3.0,3.0,13.0
1650908646282407421,0.0,-0.09000000357627869,-0.05000000074505806,-0.0625,0.125,-0.125,3.0,3.0,3.0,3.0,15.0
1650908646296782796,-0.03999999910593033,-0.10999999940395355,-0.07000000029802322,0.0625,-0.125,0.125,3.0,3.0,3.0,3.0,13.0
1650908646312734376,-0.009999999776482582,-0.10000000149011612,-0.05999999865889549,-0.0625,-0.0625,0.0,3.0,3.0,3.0,3.0,5.0
1650908646329165197,0.0,-0.10000000149011612,-0.07999999821186066,0.0,-0.125,0.0,3.0,3.0,3.0,3.0,12.0
1650908646348776679,-0.009999999776482582,-0.09000000357627869,-0.07999999821186066,-0.0625,-0.125,-0.0625,3.0,3.0,3.0,3.0,12.0
1650908646364257014,-0.019999999552965164,-0.10000000149011612,-0.05999999865889549,-0.125,-0.0625,-0.0625,3.0,3.0,3.0,3.0,14.0
1650908646381776618,0.0,-0.10000000149011612,-0.029999999329447746,0.125,-0.0625,-0.0625,3.0,3.0,3.0,3.0,10.0
1650908646393945132,0.0,-0.07999999821186066,-0.05000000074505806,-0.125,0.125,-0.0625,3.0,3.0,3.0,3.0,3.0
1650908646408446532,-0.019999999552965164,-0.10999999940395355,-0.07000000029802322,-0.125,0.0,0.0,3.0,3.0,3.0,3.0,13.0
1650908646420851928,0.0,-0.10000000149011612,-0.07999999821186066,-0.125,-0.125,0.0,3.0,3.0,3.0,3.0,5.0
1650908646434700633,0.0,-0.10000000149011612,-0.07999999821186066,0.0,-0.0625,-0.0625,3.0,3.0,3.0,3.0,13.0
1650908646448584990,0.0,-0.10999999940395355,-0.05999999865889549,-0.125,-0.0625,0.0,3.0,3.0,3.0,3.0,11.0
1650908646462350845,-0.019999999552965164,-0.11999999731779099,-0.07000000029802322,-0.125,0.0,-0.0625,3.0,3.0,3.0,3.0,15.0
1650908646480303653,-0.019999999552965164,-0.09000000357627869,-0.09000000357627869,-0.1875,0.0625,-0.0625,3.0,3.0,3.0,3.0,14.0
1650908646499534851,-0.009999999776482582,-0.10000000149011612,-0.09000000357627869,-0.0625,0.0625,-0.0625,3.0,3.0,3.0,3.0,4.0
1650908646505297633,0.0,-0.09000000357627869,-0.05999999865889549,0.0,-0.0625,0.0625,3.0,3.0,3.0,3.0,13.0
1650908646519506081,-0.009999999776482582,-0.09000000357627869,-0.07999999821186066,-0.1875,0.0,0.0625,3.0,3.0,3.0,3.0,13.0
1650908646533144098,-0.009999999776482582,-0.11999999731779099,-0.07000000029802322,0.0,-0.0625,-0.125,3.0,3.0,3.0,3.0,15.0
1650908646547279787,-0.009999999776482582,-0.07999999821186066,-0.09000000357627869,-0.125,0.0,0.0625,3.0,3.0,3.0,3.0,13.0
1650908646561430045,0.0,-0.10000000149011612,-0.05999999865889549,0.0625,-0.0625,0.0,3.0,3.0,3.0,3.0,5.0
1650908646575561950,-0.009999999776482582,-0.10999999940395355,-0.05999999865889549,0.0625,0.0625,0.0,3.0,3.0,3.0,3.0,13.0
1650908646616404933,0.0,-0.10999999940395355,-0.07000000029802322,0.0,-0.0625,0.0,3.0,3.0,3.0,3.0,13.0
